team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Vendsyssel,2701842167,43,1,3,50,1,33.3,84.8,M. Kaastrup,15.0,10.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,41.2,77.3,0.00001767,NaN,NaN,5.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842183,44,1,3,52,1,41.2,77.3,O. Øhlenschlæger,15.0,10.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,46.0,70.3,0.00004228,NaN,NaN,5.5,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842515,44,12,5,6,1,8.5,49.8,A. Maarup,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,23.7,73.4,NaN,NaN,NaN,0.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842517,45,49,5,8,1,23.7,74.8,R. Arabaci,19.0,13.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842205,45,2,3,55,1,46.0,70.3,K. Kusk,15.0,10.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,67.0,92.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842559,46,1,5,11,0,23.9,74.3,R. Arabaci,19.0,13.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,79.2,72.0,NaN,NaN,NaN,6.3,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842309,46,49,4,23,1,59.1,83.0,O. Øhlenschlæger,17.0,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842339,47,1,4,24,1,61.0,82.6,O. Øhlenschlæger,17.0,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,73.6,93.3,0.00047933,NaN,NaN,0.5,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842583,47,74,5,16,1,82.5,65.5,E. Nielsen,20.0,13.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842357,48,1,4,29,1,83.6,85.9,A. Ahmad,17.0,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,95.8,72.7,0.00890955,NaN,NaN,5.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842633,48,1,5,20,1,90.2,69.2,E. Nielsen,20.0,13.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,87.7,66.9,0.02643134,NaN,NaN,3.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842637,49,1,5,23,0,89.2,67.3,S. Baskaya,20.0,13.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,88.3,68.1,NaN,NaN,NaN,2.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842363,49,1,4,31,0,96.5,72.9,O. Øhlenschlæger,17.0,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,91.5,60.2,NaN,NaN,NaN,4.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842707,50,1,5,30,0,57.7,71.7,O. Juul,22.0,15.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,66.4,66.3,NaN,NaN,NaN,5.9,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842373,50,6,4,34,1,101.5,64.0,O. Øhlenschlæger,NaN,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842745,51,1,5,35,1,32.2,59.1,V. Montell,24.0,17.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,33.6,88.5,0.00000716,NaN,NaN,1.5,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842479,51,1,5,2,1,99.5,99.5,K. Kusk,18.0,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,85.8,41.2,0.00978662,NaN,NaN,4.4,NaN,NaN,true,,NaN,NaN,,NaN
Vendsyssel,2701842483,52,1,5,5,0,85.7,41.2,A. Simon Okosun,18.0,12.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,92.5,52.2,NaN,NaN,NaN,0.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842747,52,49,5,37,1,33.9,88.8,O. Skolnik,24.0,17.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842781,53,1,5,37,1,33.8,89.7,O. Skolnik,24.0,17.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,52.7,95.8,0.00003811,NaN,NaN,0.2,NaN,NaN,NaN,,NaN,NaN,,NaN
