team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Fredericia,2713357189,851,1,90,5,0,60.0,76.1,J. Juelsgård,310.0,189.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,81.0,79.1,NaN,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357363,852,45,90,20,0,27.6,87.6,J. Juelsgård,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357429,853,4,90,24,0,34.6,70.6,J. Lindekilde,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357461,854,17,90,26,1,37.1,71.7,J. Lindekilde,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357837,855,74,91,7,1,15.9,91.5,D. Thøgersen,313.0,191.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357853,856,1,91,8,0,15.4,91.7,D. Thøgersen,313.0,191.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,22.2,85.4,NaN,NaN,NaN,5.7,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357879,857,49,91,7,1,25.1,82.9,D. Thøgersen,313.0,191.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357903,858,8,91,13,1,6.2,49.6,F. Rieper,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357939,859,43,91,18,1,0.0,0.0,V. Birksø,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357993,860,1,91,19,1,9.1,50.7,V. Birksø,316.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,23.2,74.4,0.00000191,NaN,NaN,0.8,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358167,861,1,91,22,1,23.2,74.4,D. Thøgersen,316.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,35.8,93.3,0.00000604,NaN,NaN,0.8,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358181,862,1,91,38,1,36.4,79.0,G. Marcussen,317.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,57.0,26.5,0.00023994,NaN,NaN,5.3,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358193,863,1,91,39,1,57.0,26.5,F. Rieper,317.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,75.0,7.3,0.0006258,NaN,NaN,5.7,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358259,864,1,91,43,1,75.0,7.1,A. Dahl,317.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,62.6,22.4,0.00047359,NaN,NaN,2.5,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358269,865,1,91,46,1,62.5,22.7,F. Rieper,317.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,72.8,49.7,0.00413062,NaN,NaN,1.0,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358283,866,1,91,47,1,72.7,49.7,D. Thøgersen,317.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,79.2,73.3,0.00579255,NaN,NaN,1.2,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713358303,867,3,91,51,0,86.2,80.2,A. Muçolli,317.0,193.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
