player_matchName,player_playerId,contestantId,team_name,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,label,match_id,date,totalLongBalls,accurateCrossNocorner,totalCross,possLostAll,goals,attemptsConcededIbox,goalAssist
S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,NaN,Defender,Centre/Right,NaN,21,NaN,4,1,12,2,NaN,10,35,15,74,21,7,5,21,3,8,NaN,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,15,NaN,NaN,16,NaN,6,NaN
M. Kallesøe,a6ymx4wkrn260rtpb360nsiqd,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Defender,Right,NaN,25,NaN,2,6,11,1,NaN,18,36,13,90,16,6,5,29,10,17,NaN,NaN,NaN,3,NaN,2,NaN,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,5,1,4,18,NaN,12,NaN
S. Ngabo,81w1fqi66z0ibawynhraybaxg,a9vw7ikerpr4cuweeeka5aneg,Horsens,3,NaN,Midfielder,Left,NaN,17,2,2,1,3,2,NaN,14,22,4,68,7,2,5,18,11,14,2,NaN,2,2,1,NaN,1,2,4,1,NaN,1,NaN,NaN,NaN,2,2,1,1,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,14,1,5,NaN
A. Herdonsson,9dh7cnu4uzbraeck0t5iqlj4k,a9vw7ikerpr4cuweeeka5aneg,Horsens,7,4,Midfielder,Left/Centre,NaN,29,1,5,1,8,1,1,21,39,9,90,19,7,2,30,8,11,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,8,NaN,NaN,10,NaN,12,NaN
L. Montano,1se7wkenvs4elrapvdw9mdnje,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,2,Defender,Left,NaN,8,NaN,2,2,6,NaN,NaN,3,18,12,86,10,5,2,9,1,5,NaN,1,NaN,2,2,2,2,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,5,NaN,2,16,NaN,10,NaN
K. Lusavec,dfxs5u8rdcxhzp33aks3acdn8,a9vw7ikerpr4cuweeeka5aneg,Horsens,7,4,Midfielder,Centre/Right,NaN,36,NaN,5,1,10,NaN,NaN,26,44,14,90,19,11,NaN,30,13,16,NaN,2,NaN,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,7,NaN,NaN,10,NaN,12,NaN
K. Karikari,cqsc3mj8klukkgutdrpegybdg,a9vw7ikerpr4cuweeeka5aneg,Horsens,6,2,Midfielder,Right,NaN,9,4,1,1,1,2,NaN,8,11,2,82,3,NaN,4,10,6,7,NaN,1,NaN,1,NaN,1,NaN,2,4,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,1,13,NaN,9,NaN
E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,a9vw7ikerpr4cuweeeka5aneg,Horsens,6,2,Attacking Midfielder,Centre,NaN,18,2,3,6,3,1,1,18,29,4,82,11,6,3,32,11,21,3,2,5,2,NaN,3,NaN,3,8,2,NaN,NaN,1,1,NaN,3,3,2,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,4,1,6,20,NaN,9,2
S. Pingel,3epwf56ozg73hueacwmckk0r9,a9vw7ikerpr4cuweeeka5aneg,Horsens,7,5,Striker,Centre,NaN,23,2,14,2,6,1,NaN,19,33,6,90,7,3,4,29,9,16,1,12,1,2,NaN,1,NaN,1,7,3,NaN,1,1,1,NaN,5,5,1,1,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,1,1,16,1,12,NaN
S. Doua,6qko3f8w2ap9ynbuq2g55i5n8,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
G. Guðmundsson,c2x3pewqx6d9q3c5dup0udxw,a9vw7ikerpr4cuweeeka5aneg,Horsens,1,1,Substitute,NaN,Midfielder,2,2,6,1,1,NaN,2,1,3,1,22,NaN,NaN,1,2,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,3,NaN,7,NaN
M. Hyseni,a48bpdpt0siemxqtr3rubwbu,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,NaN,Substitute,NaN,Midfielder,2,3,2,NaN,NaN,1,1,2,2,NaN,8,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,6,NaN,3,NaN
A. Ludwig,61vr9xr91fr4g6ayzga5vn9w5,a9vw7ikerpr4cuweeeka5aneg,Horsens,2,1,Substitute,NaN,Defender,2,NaN,1,NaN,NaN,NaN,NaN,2,4,NaN,16,3,1,NaN,4,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,1,NaN,NaN,2,NaN,6,NaN
Y. Ouorou,7hso2bszmf4qal560jhrg2904,a9vw7ikerpr4cuweeeka5aneg,Horsens,4,1,Substitute,NaN,Midfielder,NaN,1,1,NaN,NaN,1,NaN,NaN,1,1,8,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,1,NaN,NaN,3,NaN,3,NaN
A. Moro,51ymbnikkta369rn3exb1g7bo,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
F. Đukić,d9hh01mit4geyadol3gmzco9,a9vw7ikerpr4cuweeeka5aneg,Horsens,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
D. Gadegaard,7fkc01xxyl1trj3uav134ehyi,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,NaN,NaN,16,3,NaN,8,23,16,90,23,2,6,18,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,19,NaN,NaN,10,NaN,12,NaN
T. Stagaard,c7buy99bjqmkmno8w5t0189d6,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,6,4,Defender,Left/Centre,NaN,34,NaN,8,2,24,2,NaN,13,47,27,89,24,14,4,23,8,14,NaN,2,NaN,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,19,NaN,NaN,13,NaN,11,NaN
A. Skipper,aqc0qritba195wf770gyd1149,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,6,4,Defender,Centre/Right,NaN,44,NaN,10,NaN,28,5,NaN,16,53,29,90,22,8,5,24,5,9,NaN,8,NaN,NaN,2,NaN,2,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,11,NaN,NaN,9,NaN,12,NaN
J. Buus,s8c0oxnoqt6zi7pi88rwawvd,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,3,NaN,Defender,Right,NaN,21,NaN,3,7,6,2,NaN,17,30,9,89,15,4,3,25,13,17,NaN,NaN,NaN,1,2,4,2,1,1,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,2,2,4,17,NaN,11,NaN
A. Troelsen,bmkwmf5f2ssnw2cq7uga7yd5g,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,8,6,Defensive Midfielder,Centre,NaN,30,1,8,1,15,1,1,17,42,16,90,16,5,9,28,7,9,2,5,2,8,2,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,6,NaN,NaN,14,NaN,12,NaN
A. Lausen,ate1ymumg2iwzn8uyyf3ts222,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,NaN,Midfielder,Left,NaN,9,1,4,14,3,NaN,1,9,17,4,69,7,3,NaN,27,5,10,NaN,NaN,2,NaN,NaN,4,NaN,2,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,3,NaN,13,23,NaN,8,NaN
J. Beck,9n2nm6smh0txgv2482qbwhixg,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,5,2,Midfielder,Left/Centre,NaN,13,NaN,4,5,2,3,NaN,14,19,5,90,12,2,5,18,7,8,2,2,2,2,NaN,2,NaN,1,4,1,2,NaN,1,2,2,1,1,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,1,2,12,NaN,12,NaN
M. Maden,15yli690oxmbr4dl1ksti2p9m,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,1,1,Midfielder,Centre/Right,NaN,23,NaN,2,4,6,NaN,NaN,18,29,6,90,11,8,1,27,12,18,NaN,NaN,NaN,1,1,3,1,1,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,6,NaN,3,10,NaN,12,NaN
J. Ankersen,4mxciw9jsj9l437fd7bv78p91,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,NaN,Midfielder,Right,NaN,15,2,6,2,6,2,1,9,21,6,69,6,1,4,17,4,8,NaN,1,NaN,2,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,2,NaN,2,11,NaN,8,NaN
T. Freriks,4jve632xnmqujh4ioaxpaovai,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,10,4,Striker,Centre,NaN,8,4,11,1,3,NaN,2,8,17,3,90,9,6,2,17,5,10,NaN,5,NaN,1,NaN,NaN,NaN,4,7,2,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,3,NaN,NaN,16,NaN,12,NaN
B. Baldursson,418pvntm5e5kcoeyjjnzm7hg4,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,1,Substitute,NaN,Midfielder,1,NaN,1,NaN,1,NaN,NaN,NaN,3,2,1,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,2,NaN,NaN,3,NaN,1,NaN
B. Kvist,cqgmx6eiriomccxfhykh31r10,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P. Bjur,6m4anciafmzc24s44xszymbc9,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,1,NaN,Substitute,NaN,Midfielder,6,1,NaN,1,3,NaN,NaN,4,8,4,21,2,NaN,NaN,5,1,2,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,1,1,6,NaN,4,NaN
P. Tjørnelund,37mo55lynu3blqnb8k9ln8k16,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2,NaN,Substitute,NaN,Defender,3,1,NaN,NaN,NaN,NaN,NaN,3,4,NaN,4,2,2,1,4,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,2,NaN,2,NaN
J. Lucena,5sha6xhovfmuzd7rolx1om39w,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Substitute,NaN,Attacker,2,NaN,NaN,NaN,1,NaN,NaN,1,2,1,1,NaN,NaN,1,1,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,1,NaN,NaN,NaN,NaN,1,NaN
N. Blicher,ayjuukbjjzrldkn4d4shfnggk,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
L. From,6hmsrr08cllpl4iumu92zskbt,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,3,2,Substitute,NaN,Attacker,3,1,1,NaN,1,NaN,NaN,3,4,1,21,1,NaN,NaN,4,2,2,2,NaN,2,NaN,NaN,1,NaN,1,5,1,NaN,NaN,1,1,NaN,1,1,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,1,1,4,1,4,NaN
K. Kristensen,45bcgucg627rhrdgt8tn9hd9m,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
L. Vigen,8k4wwchytdstpn0yhrxd5nbv9,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,Horsens vs Esbjerg,77p3a47xmavcbdyrknwdzhtec,2025-03-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A. Kappenberger,8mswl5vzza12hylodrrsq3zvu,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,2,1,15,4,NaN,5,27,17,90,29,12,10,21,3,12,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,24,NaN,NaN,19,NaN,3,
L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,4,NaN,Defender,Left,NaN,40,1,2,2,22,NaN,NaN,19,47,24,90,10,8,3,25,10,15,3,1,3,2,NaN,2,NaN,NaN,1,NaN,NaN,1,1,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,5,1,2,10,NaN,3,
R. Møller,9350utk4onh2hv5jznxqpkd7t,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,1,1,Defender,Left/Centre,NaN,79,NaN,2,3,56,3,NaN,23,89,59,90,29,6,6,30,3,7,NaN,2,NaN,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,8,NaN,NaN,10,NaN,3,
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,1,1,Defender,Centre/Right,NaN,94,NaN,7,3,56,6,NaN,40,113,60,90,55,28,9,57,16,28,1,6,1,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,30,NaN,NaN,21,NaN,3,
C. Allen,81gka3mi69fh8gyehyy8xo9as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,5,2,Defender,Right,NaN,29,2,2,5,15,1,1,14,42,19,80,18,6,2,27,6,12,NaN,NaN,NaN,1,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,5,NaN,4,22,NaN,2,
A. Alicino,7l7f98nn8gohmdacsdb2labkk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,3,1,Defensive Midfielder,Left/Centre,NaN,51,NaN,3,NaN,24,1,NaN,27,56,26,90,7,6,7,30,14,15,NaN,1,NaN,6,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,,2,2,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,1,NaN,NaN,5,NaN,3,
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,1,Defensive Midfielder,Centre/Right,NaN,51,1,7,1,29,3,1,22,58,30,90,12,7,10,29,12,15,NaN,5,NaN,7,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,,,1,1,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,4,NaN,1,10,NaN,3,
A. Justinussen,uiyol728wan4mxco2foplknp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,7,4,Attacking Midfielder,Left,NaN,21,2,1,3,3,NaN,NaN,19,26,3,90,4,4,2,25,10,14,NaN,1,NaN,1,NaN,1,NaN,3,7,3,NaN,1,NaN,,,2,2,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,1,NaN,1,14,2,3,
M. Bay,bop31qof3lon7u6rvmb68ktzp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,1,Attacking Midfielder,Centre,NaN,42,NaN,4,2,14,NaN,NaN,29,48,16,80,11,6,NaN,33,19,22,2,NaN,2,NaN,NaN,NaN,NaN,2,4,1,NaN,NaN,NaN,,,4,4,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,3,NaN,NaN,7,NaN,2,
T. Arndal,1n4eldqa7h9jvcx1693zqu06i,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,6,4,Attacking Midfielder,Right,NaN,18,NaN,6,3,7,1,NaN,11,26,8,67,9,2,6,21,6,10,1,4,1,4,NaN,1,NaN,1,2,1,NaN,1,NaN,,,1,1,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,1,NaN,3,18,NaN,2,
M. Etim,1fjkjzsei9slx2t4zhsqdkve1,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,3,2,Striker,Centre,NaN,10,NaN,3,2,2,NaN,NaN,8,14,2,64,7,1,1,12,6,9,NaN,3,NaN,1,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,,,3,1,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,NaN,NaN,NaN,10,NaN,2,
G. Arndal-Lauritzen,5i6n6yne6fh410vk7p7kkokmi,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,
D. Bagou,1hlx5mvl8th7y82gocnuxacd0,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,
M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,6,4,Substitute,NaN,Attacker,4,NaN,2,1,NaN,NaN,NaN,4,6,NaN,26,1,NaN,1,6,3,5,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,,,1,NaN,1,1,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,NaN,NaN,NaN,2,NaN,1,
K. Enghardt,khqldwfq14b7giakss24l9t5,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,NaN,NaN,NaN,NaN,NaN,NaN,
S. Sharif,9lsylzgf7e3i5zb0fshnxo6xg,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,4,1,Substitute,NaN,Defender,5,NaN,NaN,NaN,3,NaN,NaN,2,6,3,10,2,3,NaN,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,Hillerød vs Roskilde,606n2aj6373t4z6q80ngim590,2024-08-02,1,NaN,NaN,2,NaN,1,
