x,y,playerName,teamName,pass_receiver,period,gameClock,label,date,bypassed_opponents,bypassed_defenders,closest_opponent_distance
41.5,42.7,N. Schmidt,Hillerød,G. Arndal-Lauritzen,2,723.0,Hillerød vs Vendsyssel,2024-10-04,-2,-1,2.64
38.6,67.6,G. Arndal-Lauritzen,Hillerød,L. Boje-Larsen,2,724.0,Hillerød vs Vendsyssel,2024-10-04,1,0,8.0
68.8,84.5,L. Boje-Larsen,Hillerød,G. Arndal-Lauritzen,2,726.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.8
76.4,102.0,L. Boje-Larsen,Hillerød,G. Arndal-Lauritzen,2,740.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,8.37
67.6,96.3,G. Arndal-Lauritzen,Hillerød,J. Witt,2,743.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,7.61
40.0,79.3,J. Witt,Hillerød,M. Due Grandt,2,748.0,Hillerød vs Vendsyssel,2024-10-04,6,1,6.85
54.9,76.6,M. Due Grandt,Hillerød,L. Boje-Larsen,2,749.0,Hillerød vs Vendsyssel,2024-10-04,-2,-1,0.87
85.1,80.9,L. Boje-Larsen,Hillerød,A. Justinussen,2,754.0,Hillerød vs Vendsyssel,2024-10-04,3,1,3.27
82.6,53.3,A. Justinussen,Hillerød,C. Allen,2,756.0,Hillerød vs Vendsyssel,2024-10-04,-3,-1,4.32
79.6,-1.6,C. Allen,Hillerød,A. Justinussen,2,774.0,Hillerød vs Vendsyssel,2024-10-04,4,1,7.35
83.5,12.0,A. Justinussen,Hillerød,K. Enghardt,2,775.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,3.79
76.0,5.6,K. Enghardt,Hillerød,M. Due Grandt,2,777.0,Hillerød vs Vendsyssel,2024-10-04,2,0,8.35
87.5,33.8,M. Due Grandt,Hillerød,A. Justinussen,2,781.0,Hillerød vs Vendsyssel,2024-10-04,1,0,4.07
85.1,23.7,A. Justinussen,Hillerød,N. Schmidt,2,782.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.96
80.0,34.9,N. Schmidt,Hillerød,L. Boje-Larsen,2,783.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,1.65
78.0,70.3,L. Boje-Larsen,Hillerød,M. Bay,2,788.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.8
70.4,63.3,M. Bay,Hillerød,N. Schmidt,2,790.0,Hillerød vs Vendsyssel,2024-10-04,5,0,8.61
69.4,51.6,N. Schmidt,Hillerød,J. Witt,2,791.0,Hillerød vs Vendsyssel,2024-10-04,-5,0,3.35
61.0,53.6,J. Witt,Hillerød,M. Bay,2,793.0,Hillerød vs Vendsyssel,2024-10-04,0,0,9.45
63.6,64.0,M. Bay,Hillerød,C. Allen,2,796.0,Hillerød vs Vendsyssel,2024-10-04,4,0,4.43
76.5,14.9,C. Allen,Hillerød,A. Justinussen,2,799.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
79.8,22.7,A. Justinussen,Hillerød,M. Due Grandt,2,801.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,1.37
75.7,25.3,M. Due Grandt,Hillerød,K. Enghardt,2,802.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,5.52
69.6,15.5,K. Enghardt,Hillerød,N. Schmidt,2,804.0,Hillerød vs Vendsyssel,2024-10-04,1,0,6.05
72.2,30.7,N. Schmidt,Hillerød,J. Witt,2,807.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,1.55
56.7,43.6,J. Witt,Hillerød,M. Bay,2,809.0,Hillerød vs Vendsyssel,2024-10-04,0,0,9.74
71.3,51.3,M. Bay,Hillerød,N. Schmidt,2,816.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.82
69.2,42.1,N. Schmidt,Hillerød,K. Enghardt,2,818.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,3.73
71.5,6.7,K. Enghardt,Hillerød,N. Schmidt,2,822.0,Hillerød vs Vendsyssel,2024-10-04,2,1,3.34
66.0,21.3,N. Schmidt,Hillerød,G. Arndal-Lauritzen,2,827.0,Hillerød vs Vendsyssel,2024-10-04,4,-1,1.23
66.7,77.8,G. Arndal-Lauritzen,Hillerød,L. Boje-Larsen,2,829.0,Hillerød vs Vendsyssel,2024-10-04,1,0,7.49
62.2,81.1,L. Boje-Larsen,Hillerød,N. Schmidt,2,833.0,Hillerød vs Vendsyssel,2024-10-04,2,1,2.69
56.9,66.6,M. Due Grandt,Hillerød,J. Witt,2,839.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,1.35
41.1,61.2,J. Witt,Hillerød,G. Arndal-Lauritzen,2,842.0,Hillerød vs Vendsyssel,2024-10-04,6,0,9.77
34.1,14.0,K. Kusk,Vendsyssel,V. Mpindi,2,847.0,Hillerød vs Vendsyssel,2024-10-04,-1,-1,0.81
31.1,31.3,V. Mpindi,Vendsyssel,F. Borsting,2,849.0,Hillerød vs Vendsyssel,2024-10-04,2,1,6.72
43.8,27.3,F. Borsting,Vendsyssel,K. Kusk,2,851.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.8
48.0,10.4,K. Kusk,Vendsyssel,S. Borgelin,2,853.0,Hillerød vs Vendsyssel,2024-10-04,3,1,6.48
13.8,85.6,J. Witt,Hillerød,A. Kappenberger,2,858.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.36
6.2,56.6,A. Kappenberger,Hillerød,N. Schmidt,2,861.0,Hillerød vs Vendsyssel,2024-10-04,0,0,16.29
20.3,54.0,N. Schmidt,Hillerød,K. Enghardt,2,864.0,Hillerød vs Vendsyssel,2024-10-04,0,0,7.0
14.5,15.9,K. Enghardt,Hillerød,C. Allen,2,869.0,Hillerød vs Vendsyssel,2024-10-04,0,0,13.17
24.8,10.1,C. Allen,Hillerød,K. Enghardt,2,870.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,9.17
19.5,17.7,K. Enghardt,Hillerød,J. Witt,2,871.0,Hillerød vs Vendsyssel,2024-10-04,0,0,13.17
17.9,65.1,J. Witt,Hillerød,G. Arndal-Lauritzen,2,874.0,Hillerød vs Vendsyssel,2024-10-04,1,0,10.04
23.3,90.2,G. Arndal-Lauritzen,Hillerød,M. Due Grandt,2,876.0,Hillerød vs Vendsyssel,2024-10-04,3,0,6.89
28.7,71.7,M. Due Grandt,Hillerød,G. Arndal-Lauritzen,2,880.0,Hillerød vs Vendsyssel,2024-10-04,0,0,7.59
16.5,83.2,G. Arndal-Lauritzen,Hillerød,A. Kappenberger,2,884.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.5
5.5,50.1,A. Kappenberger,Hillerød,C. Allen,2,886.0,Hillerød vs Vendsyssel,2024-10-04,5,0,7.8
51.9,-1.6,C. Allen,Hillerød,M. Due Grandt,2,897.0,Hillerød vs Vendsyssel,2024-10-04,2,1,5.09
58.4,30.4,M. Due Grandt,Hillerød,L. Boje-Larsen,2,903.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
56.9,35.5,V. Mpindi,Vendsyssel,M. Greve,2,964.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,1.0
45.6,25.8,M. Greve,Vendsyssel,M. Lassen,2,965.0,Hillerød vs Vendsyssel,2024-10-04,2,0,2.47
20.9,62.7,J. Witt,Hillerød,A. Justinussen,2,974.0,Hillerød vs Vendsyssel,2024-10-04,7,1,2.95
39.7,53.7,J. Witt,Hillerød,G. Arndal-Lauritzen,2,1018.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.48
51.7,77.8,G. Arndal-Lauritzen,Hillerød,T. Arndal,2,1019.0,Hillerød vs Vendsyssel,2024-10-04,5,1,6.49
66.3,73.9,N. Schmidt,Hillerød,A. Justinussen,2,1030.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
73.4,39.5,A. Justinussen,Hillerød,S. Sharif,2,1032.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,4.29
85.0,18.3,S. Sharif,Hillerød,N. Schmidt,2,1039.0,Hillerød vs Vendsyssel,2024-10-04,4,1,3.45
76.7,39.5,N. Schmidt,Hillerød,L. Boje-Larsen,2,1042.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.43
75.1,64.0,G. Arndal-Lauritzen,Hillerød,N. Schmidt,2,1049.0,Hillerød vs Vendsyssel,2024-10-04,2,0,8.34
73.4,52.8,N. Schmidt,Hillerød,K. Enghardt,2,1050.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,5.43
63.1,35.8,K. Enghardt,Hillerød,N. Schmidt,2,1053.0,Hillerød vs Vendsyssel,2024-10-04,2,0,13.23
64.6,51.3,N. Schmidt,Hillerød,L. Boje-Larsen,2,1056.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.43
87.3,89.0,L. Boje-Larsen,Hillerød,M. Due Grandt,2,1061.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.77
13.4,58.2,A. Kappenberger,Hillerød,K. Enghardt,2,1101.0,Hillerød vs Vendsyssel,2024-10-04,0,0,23.69
19.3,34.9,K. Enghardt,Hillerød,N. Schmidt,2,1105.0,Hillerød vs Vendsyssel,2024-10-04,5,0,11.91
34.2,27.1,N. Schmidt,Hillerød,K. Enghardt,2,1108.0,Hillerød vs Vendsyssel,2024-10-04,0,0,0.93
23.9,33.0,K. Enghardt,Hillerød,J. Witt,2,1109.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.8
3.9,67.5,J. Witt,Hillerød,G. Arndal-Lauritzen,2,1114.0,Hillerød vs Vendsyssel,2024-10-04,1,0,9.21
54.5,46.4,G. Mortensen,Vendsyssel,V. Mpindi,2,1123.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.21
59.8,31.8,V. Mpindi,Vendsyssel,K. Kusk,2,1125.0,Hillerød vs Vendsyssel,2024-10-04,2,1,1.88
71.9,23.6,K. Kusk,Vendsyssel,M. Lassen,2,1127.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,1.43
60.9,11.3,M. Lassen,Vendsyssel,F. Borsting,2,1130.0,Hillerød vs Vendsyssel,2024-10-04,7,2,4.59
98.7,17.1,F. Borsting,Vendsyssel,K. Kusk,2,1133.0,Hillerød vs Vendsyssel,2024-10-04,-1,-1,1.27
96.6,4.3,K. Kusk,Vendsyssel,M. Lassen,2,1136.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,1.38
2.2,50.4,A. Kappenberger,Hillerød,J. Witt,2,1162.0,Hillerød vs Vendsyssel,2024-10-04,0,0,12.27
11.9,81.1,J. Witt,Hillerød,A. Kappenberger,2,1164.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.83
37.6,76.4,V. Mpindi,Vendsyssel,L. Schulz,2,1171.0,Hillerød vs Vendsyssel,2024-10-04,0,0,0.42
30.9,24.4,S. Sharif,Hillerød,J. Witt,2,1188.0,Hillerød vs Vendsyssel,2024-10-04,1,0,3.41
42.8,73.0,V. Mpindi,Vendsyssel,F. Borsting,2,1194.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.08
43.2,45.1,F. Borsting,Vendsyssel,K. Kusk,2,1196.0,Hillerød vs Vendsyssel,2024-10-04,3,0,5.14
54.3,56.0,K. Kusk,Vendsyssel,V. Mpindi,2,1197.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,5.04
46.9,62.3,V. Mpindi,Vendsyssel,F. Borsting,2,1202.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.97
59.9,16.4,F. Borsting,Vendsyssel,K. Kusk,2,1206.0,Hillerød vs Vendsyssel,2024-10-04,3,0,2.34
63.1,30.9,K. Kusk,Vendsyssel,M. Lassen,2,1208.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,1.44
68.3,3.4,M. Lassen,Vendsyssel,K. Kusk,2,1209.0,Hillerød vs Vendsyssel,2024-10-04,1,0,4.16
59.2,38.2,K. Kusk,Vendsyssel,O. Ohlenschlaeger,2,1214.0,Hillerød vs Vendsyssel,2024-10-04,5,1,4.71
73.3,27.1,O. Ohlenschlaeger,Vendsyssel,M. Lassen,2,1218.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.59
6.9,7.9,K. Enghardt,Hillerød,M. Due Grandt,2,1260.0,Hillerød vs Vendsyssel,2024-10-04,6,2,3.02
31.8,18.0,M. Due Grandt,Hillerød,A. Justinussen,2,1265.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
4.9,40.9,L. Schulz,Vendsyssel,L. Steffensen,2,1326.0,Hillerød vs Vendsyssel,2024-10-04,3,0,38.76
29.4,87.1,L. Boje-Larsen,Hillerød,M. Due Grandt,2,1332.0,Hillerød vs Vendsyssel,2024-10-04,7,2,4.45
30.5,83.5,M. Due Grandt,Hillerød,L. Boje-Larsen,2,1336.0,Hillerød vs Vendsyssel,2024-10-04,-7,-3,1.86
80.8,101.1,L. Boje-Larsen,Hillerød,N. Schmidt,2,1358.0,Hillerød vs Vendsyssel,2024-10-04,1,0,9.51
80.3,89.0,N. Schmidt,Hillerød,L. Boje-Larsen,2,1359.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
81.9,92.0,L. Boje-Larsen,Hillerød,G. Arndal-Lauritzen,2,1362.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.8
10.7,24.7,L. Schulz,Vendsyssel,B. Clemmensen,2,1371.0,Hillerød vs Vendsyssel,2024-10-04,1,0,4.63
45.9,98.3,G. Mortensen,Vendsyssel,B. Clemmensen,2,1382.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.17
33.9,87.7,B. Clemmensen,Vendsyssel,M. Greve,2,1385.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.44
38.4,41.6,M. Greve,Vendsyssel,L. Steffensen,2,1388.0,Hillerød vs Vendsyssel,2024-10-04,6,1,10.64
53.7,66.9,V. Mpindi,Vendsyssel,B. Clemmensen,2,1394.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,2.09
42.5,63.1,B. Clemmensen,Vendsyssel,K. Kusk,2,1397.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.68
48.5,52.5,K. Kusk,Vendsyssel,V. Mpindi,2,1399.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.92
44.7,84.5,V. Mpindi,Vendsyssel,M. Greve,2,1404.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.61
47.2,53.3,M. Greve,Vendsyssel,K. Kusk,2,1406.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.19
46.7,101.9,G. Mortensen,Vendsyssel,L. Steffensen,2,1505.0,Hillerød vs Vendsyssel,2024-10-04,2,0,1.55
55.6,93.8,B. Clemmensen,Vendsyssel,V. Mpindi,2,1541.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.13
48.3,86.5,V. Mpindi,Vendsyssel,B. Clemmensen,2,1544.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.15
47.3,-1.1,S. Sharif,Hillerød,A. Justinussen,2,1563.0,Hillerød vs Vendsyssel,2024-10-04,4,1,7.65
68.7,10.5,A. Justinussen,Hillerød,N. Schmidt,2,1568.0,Hillerød vs Vendsyssel,2024-10-04,-6,-3,1.74
52.3,15.5,K. Enghardt,Hillerød,M. Due Grandt,2,1571.0,Hillerød vs Vendsyssel,2024-10-04,5,2,8.25
64.8,23.1,B. Kucukylidiz,Hillerød,J. Witt,2,1573.0,Hillerød vs Vendsyssel,2024-10-04,-3,0,3.5
56.2,23.0,M. Due Grandt,Hillerød,B. Kucukylidiz,2,1573.0,Hillerød vs Vendsyssel,2024-10-04,-1,-1,10.18
44.7,56.4,M. Greve,Vendsyssel,K. Kusk,2,1580.0,Hillerød vs Vendsyssel,2024-10-04,-1,-1,3.08
60.0,40.4,K. Kusk,Vendsyssel,M. Kaastrup,2,1582.0,Hillerød vs Vendsyssel,2024-10-04,1,0,6.57
10.8,27.4,S. Sharif,Hillerød,K. Enghardt,2,1589.0,Hillerød vs Vendsyssel,2024-10-04,-2,-1,3.5
57.0,69.7,B. Clemmensen,Vendsyssel,L. Steffensen,2,1593.0,Hillerød vs Vendsyssel,2024-10-04,10,4,8.95
66.6,78.2,L. Steffensen,Vendsyssel,V. Mpindi,2,1594.0,Hillerød vs Vendsyssel,2024-10-04,-9,-3,1.27
63.1,69.4,V. Mpindi,Vendsyssel,K. Kusk,2,1596.0,Hillerød vs Vendsyssel,2024-10-04,1,0,3.81
60.4,71.5,O. Ohlenschlaeger,Vendsyssel,L. Steffensen,2,1603.0,Hillerød vs Vendsyssel,2024-10-04,7,3,2.89
66.0,82.3,V. Mpindi,Vendsyssel,G. Mortensen,2,1603.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.81
73.5,96.0,G. Mortensen,Vendsyssel,L. Steffensen,2,1605.0,Hillerød vs Vendsyssel,2024-10-04,7,3,7.15
59.4,102.0,G. Mortensen,Vendsyssel,L. Steffensen,2,1654.0,Hillerød vs Vendsyssel,2024-10-04,4,0,5.85
65.2,86.0,L. Steffensen,Vendsyssel,G. Mortensen,2,1656.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,2.23
59.6,98.9,G. Mortensen,Vendsyssel,B. Clemmensen,2,1657.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.85
45.7,88.6,B. Clemmensen,Vendsyssel,L. Schulz,2,1660.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.95
21.7,56.3,L. Schulz,Vendsyssel,L. Steffensen,2,1666.0,Hillerød vs Vendsyssel,2024-10-04,6,1,18.45
62.8,40.0,F. Borsting,Vendsyssel,M. Lassen,2,1677.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,4.92
69.8,26.2,M. Lassen,Vendsyssel,K. Kusk,2,1680.0,Hillerød vs Vendsyssel,2024-10-04,2,0,1.96
64.1,47.8,K. Kusk,Vendsyssel,R. Thellufsen,2,1683.0,Hillerød vs Vendsyssel,2024-10-04,3,1,2.13
12.8,70.5,L. Boje-Larsen,Hillerød,N. Schmidt,2,1687.0,Hillerød vs Vendsyssel,2024-10-04,2,0,10.02
25.2,69.0,N. Schmidt,Hillerød,L. Boje-Larsen,2,1690.0,Hillerød vs Vendsyssel,2024-10-04,-3,-1,3.42
24.5,93.3,L. Boje-Larsen,Hillerød,A. Justinussen,2,1693.0,Hillerød vs Vendsyssel,2024-10-04,3,1,8.25
39.3,94.7,A. Justinussen,Hillerød,L. Boje-Larsen,2,1695.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,3.05
23.0,91.8,L. Boje-Larsen,Hillerød,M. Due Grandt,2,1696.0,Hillerød vs Vendsyssel,2024-10-04,4,0,8.38
32.5,75.4,M. Due Grandt,Hillerød,B. Kucukylidiz,2,1702.0,Hillerød vs Vendsyssel,2024-10-04,-5,0,3.42
25.2,63.4,B. Kucukylidiz,Hillerød,J. Witt,2,1703.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.7
20.7,51.5,J. Witt,Hillerød,G. Arndal-Lauritzen,2,1704.0,Hillerød vs Vendsyssel,2024-10-04,1,0,5.32
20.4,73.2,G. Arndal-Lauritzen,Hillerød,N. Schmidt,2,1706.0,Hillerød vs Vendsyssel,2024-10-04,2,0,9.44
36.3,80.2,N. Schmidt,Hillerød,A. Justinussen,2,1708.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.57
47.2,92.6,A. Justinussen,Hillerød,M. Due Grandt,2,1710.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,2.66
42.8,68.1,M. Due Grandt,Hillerød,G. Arndal-Lauritzen,2,1711.0,Hillerød vs Vendsyssel,2024-10-04,-5,0,2.42
29.5,70.5,G. Arndal-Lauritzen,Hillerød,B. Kucukylidiz,2,1713.0,Hillerød vs Vendsyssel,2024-10-04,0,0,9.42
30.9,36.0,B. Kucukylidiz,Hillerød,J. Witt,2,1716.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.7
27.4,52.8,J. Witt,Hillerød,G. Arndal-Lauritzen,2,1720.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.23
74.9,22.2,K. Kusk,Vendsyssel,L. Steffensen,2,1727.0,Hillerød vs Vendsyssel,2024-10-04,1,1,5.77
4.7,50.1,A. Kappenberger,Hillerød,M. Veltz,2,1778.0,Hillerød vs Vendsyssel,2024-10-04,7,1,39.36
49.4,22.5,M. Veltz,Hillerød,N. Schmidt,2,1781.0,Hillerød vs Vendsyssel,2024-10-04,-5,-3,4.14
50.7,29.2,N. Schmidt,Hillerød,B. Kucukylidiz,2,1781.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,2.57
31.4,47.2,K. Kusk,Vendsyssel,R. Thellufsen,2,1806.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.32
41.5,63.7,R. Thellufsen,Vendsyssel,V. Mpindi,2,1807.0,Hillerød vs Vendsyssel,2024-10-04,-4,-1,6.84
31.2,66.7,V. Mpindi,Vendsyssel,M. Kaastrup,2,1808.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.79
74.0,64.6,L. Boje-Larsen,Hillerød,N. Schmidt,2,1857.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,6.09
75.7,67.2,L. Boje-Larsen,Hillerød,M. Veltz,2,1860.0,Hillerød vs Vendsyssel,2024-10-04,0,0,6.23
28.9,44.8,K. Kusk,Vendsyssel,V. Mpindi,2,1873.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,3.74
55.6,58.8,V. Mpindi,Vendsyssel,G. Mortensen,2,1878.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,2.99
65.0,87.4,G. Mortensen,Vendsyssel,K. Kusk,2,1881.0,Hillerød vs Vendsyssel,2024-10-04,0,0,5.41
33.7,65.2,V. Mpindi,Vendsyssel,L. Steffensen,2,1987.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
55.4,57.3,L. Steffensen,Vendsyssel,K. Kusk,2,1988.0,Hillerød vs Vendsyssel,2024-10-04,-3,-2,1.64
46.6,57.2,K. Kusk,Vendsyssel,M. Kaastrup,2,1990.0,Hillerød vs Vendsyssel,2024-10-04,1,0,0.73
66.8,97.5,M. Kaastrup,Vendsyssel,G. Mortensen,2,1993.0,Hillerød vs Vendsyssel,2024-10-04,2,0,4.44
61.7,92.3,G. Mortensen,Vendsyssel,M. Kaastrup,2,1995.0,Hillerød vs Vendsyssel,2024-10-04,4,1,3.35
34.9,-1.4,S. Sharif,Hillerød,M. Veltz,2,2015.0,Hillerød vs Vendsyssel,2024-10-04,3,0,6.96
44.2,68.7,F. Borsting,Vendsyssel,M. Lassen,2,2022.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.31
77.4,9.4,M. Lassen,Vendsyssel,K. Kusk,2,2029.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,2.28
66.7,37.1,K. Kusk,Vendsyssel,V. Mpindi,2,2032.0,Hillerød vs Vendsyssel,2024-10-04,1,0,1.5
65.1,51.2,V. Mpindi,Vendsyssel,M. Greve,2,2034.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,4.94
56.7,26.2,M. Greve,Vendsyssel,F. Borsting,2,2035.0,Hillerød vs Vendsyssel,2024-10-04,4,1,8.9
3.0,44.9,A. Kappenberger,Hillerød,M. Veltz,2,2069.0,Hillerød vs Vendsyssel,2024-10-04,4,0,38.99
78.4,15.2,M. Veltz,Hillerød,S. Sharif,2,2077.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,6.36
73.2,10.7,S. Sharif,Hillerød,M. Veltz,2,2078.0,Hillerød vs Vendsyssel,2024-10-04,3,1,2.46
27.9,53.0,N. Schmidt,Hillerød,A. Justinussen,2,2131.0,Hillerød vs Vendsyssel,2024-10-04,2,1,1.14
35.4,47.2,A. Justinussen,Hillerød,A. Justinussen,2,2132.0,Hillerød vs Vendsyssel,2024-10-04,0,0,0.98
65.9,51.0,K. Kusk,Vendsyssel,L. Steffensen,2,2135.0,Hillerød vs Vendsyssel,2024-10-04,6,2,2.56
74.1,55.5,L. Steffensen,Vendsyssel,K. Kusk,2,2136.0,Hillerød vs Vendsyssel,2024-10-04,0,0,1.06
29.7,51.6,J. Witt,Hillerød,N. Schmidt,2,2140.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,5.15
76.5,28.8,M. Veltz,Hillerød,L. Boje-Larsen,2,2148.0,Hillerød vs Vendsyssel,2024-10-04,-3,-1,3.15
75.3,60.0,L. Boje-Larsen,Hillerød,B. Kucukylidiz,2,2149.0,Hillerød vs Vendsyssel,2024-10-04,0,0,8.04
68.1,33.9,B. Kucukylidiz,Hillerød,S. Sharif,2,2151.0,Hillerød vs Vendsyssel,2024-10-04,2,0,5.73
75.7,10.3,S. Sharif,Hillerød,B. Kucukylidiz,2,2156.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.99
64.6,29.5,B. Kucukylidiz,Hillerød,G. Arndal-Lauritzen,2,2157.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,6.01
44.7,80.3,G. Arndal-Lauritzen,Hillerød,L. Boje-Larsen,2,2163.0,Hillerød vs Vendsyssel,2024-10-04,1,0,2.15
23.0,15.5,M. Greve,Vendsyssel,L. Schulz,2,2185.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,9.64
24.9,9.1,M. Greve,Vendsyssel,G. Mortensen,2,2197.0,Hillerød vs Vendsyssel,2024-10-04,0,0,13.24
44.4,95.1,G. Mortensen,Vendsyssel,B. Clemmensen,2,2205.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.81
35.3,80.8,B. Clemmensen,Vendsyssel,L. Schulz,2,2207.0,Hillerød vs Vendsyssel,2024-10-04,0,0,4.29
22.1,44.6,L. Schulz,Vendsyssel,L. Steffensen,2,2215.0,Hillerød vs Vendsyssel,2024-10-04,7,1,8.9
40.9,12.6,P. Rejnhold,Vendsyssel,L. Steffensen,2,2266.0,Hillerød vs Vendsyssel,2024-10-04,5,1,5.3
32.8,72.6,M. Due Grandt,Hillerød,M. Due Grandt,2,2271.0,Hillerød vs Vendsyssel,2024-10-04,0,0,2.26
15.1,51.6,A. Kappenberger,Hillerød,A. Justinussen,2,2273.0,Hillerød vs Vendsyssel,2024-10-04,6,0,10.55
60.9,60.0,M. Due Grandt,Hillerød,L. Boje-Larsen,2,2297.0,Hillerød vs Vendsyssel,2024-10-04,-4,0,7.53
73.9,95.7,L. Boje-Larsen,Hillerød,G. Arndal-Lauritzen,2,2299.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.2
70.0,90.0,G. Arndal-Lauritzen,Hillerød,A. Justinussen,2,2300.0,Hillerød vs Vendsyssel,2024-10-04,5,0,1.78
57.5,64.3,M. Due Grandt,Hillerød,B. Kucukylidiz,2,2368.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,5.47
50.9,65.4,M. Veltz,Hillerød,A. Justinussen,2,2324.0,Hillerød vs Vendsyssel,2024-10-04,1,1,1.66
27.3,70.2,G. Arndal-Lauritzen,Hillerød,M. Veltz,2,2324.0,Hillerød vs Vendsyssel,2024-10-04,0,0,-1.0
44.1,42.1,B. Kucukylidiz,Hillerød,K. Enghardt,2,2370.0,Hillerød vs Vendsyssel,2024-10-04,-1,0,1.89
71.6,-2.0,S. Sharif,Hillerød,A. Justinussen,2,2384.0,Hillerød vs Vendsyssel,2024-10-04,3,0,5.31
30.8,89.9,B. Clemmensen,Vendsyssel,R. Thellufsen,2,2389.0,Hillerød vs Vendsyssel,2024-10-04,0,0,3.07
48.4,101.6,R. Thellufsen,Vendsyssel,V. Mpindi,2,2395.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,5.45
44.2,74.2,V. Mpindi,Vendsyssel,M. Greve,2,2397.0,Hillerød vs Vendsyssel,2024-10-04,-2,0,2.36
