team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,107.0,44.0,292.0,293.0,set_piece_index
Esbjerg,2712227151,151,1,13,56,1,84.5,-1.4,J. Mortensen,50.0,31.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,95.1,12.1,0.00023344,NaN,NaN,NaN,14.4,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true,NaN,NaN,NaN,3
Esbjerg,2712230667,210,1,18,57,1,99.5,0.5,P. Bjur,68.0,45.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,95.2,24.7,0.00264442,NaN,NaN,NaN,17.1,1.8,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712230675,211,1,18,58,1,95.2,24.7,B. Hvidt,68.0,45.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,88.3,11.2,0.00227379,NaN,NaN,NaN,11.7,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2712230713,212,1,19,0,1,88.3,11.2,P. Bjur,68.0,45.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,76.4,31.7,0.00484018,NaN,NaN,NaN,18.7,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Esbjerg,2712230765,213,1,19,3,1,76.4,31.7,N. Strunck,68.0,45.0,1.0,NaN,Esbjerg vs HB Køge,2024-08-24,90.9,58.2,0.14583071,NaN,NaN,13,23.6,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,4
Esbjerg,2712230769,214,13,19,6,1,90.9,58.2,A. Lausen,68.0,45.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,0.05194718763232231,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,5
Esbjerg,2712233373,256,1,23,22,1,99.5,99.5,A. Lausen,80.0,51.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,98.2,74.9,0.0016307,NaN,NaN,NaN,16.8,4.6,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712233385,257,1,23,25,1,92.7,78.0,B. Hvidt,80.0,51.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,97.2,72.5,0.00752488,NaN,NaN,NaN,6.0,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2712233417,258,1,23,26,1,95.9,71.4,A. Lausen,80.0,51.0,1.0,NaN,Esbjerg vs HB Køge,2024-08-24,89.5,55.0,0.14209059,NaN,NaN,15,13.0,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Esbjerg,2712233421,259,15,23,28,1,88.1,55.4,P. Bjur,80.0,51.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,0.10669645667076111,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,4
Esbjerg,2712234607,272,1,25,19,1,99.5,99.5,A. Lausen,87.0,57.0,1.0,NaN,Esbjerg vs HB Køge,2024-08-24,91.4,61.7,0.02274753,NaN,NaN,13,27.1,4.4,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712234613,273,13,25,22,1,92.9,57.7,T. Stagaard,87.0,57.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,0.0711553767323494,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,2
Esbjerg,2712234757,276,15,24,40,1,90.6,52.1,T. Freriks,86.0,57.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,0.12966683506965637,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Esbjerg,2712243451,350,1,34,58,0,99.5,0.5,P. Bjur,111.0,73.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,90.9,51.6,NaN,NaN,NaN,NaN,35.9,1.8,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712243503,351,44,35,2,0,91.6,51.4,J. Meyer,NaN,73.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2712243589,352,56,35,5,1,80.8,96.2,A. Lausen,NaN,73.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Esbjerg,2712244199,353,5,35,6,1,82.1,101.2,A. Lausen,NaN,73.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,4
Esbjerg,2712244389,354,1,35,53,1,83.8,101.4,L. Montano,112.0,73.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,76.9,90.6,0.00018318,NaN,NaN,NaN,10.3,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true,NaN,NaN,NaN,5
Esbjerg,2712253309,417,1,44,2,1,99.5,0.5,P. Bjur,137.0,93.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,91.9,41.8,0.04054142,NaN,NaN,NaN,29.2,1.8,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712253315,418,4,44,6,0,90.2,37.9,Y. Bourhane,137.0,93.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2712254659,430,1,45,15,1,99.6,99.3,A. Lausen,140.0,95.0,1.0,NaN,Esbjerg vs HB Køge,2024-08-24,88.0,54.6,0.02312087,NaN,NaN,13,32.7,4.3,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712254673,431,44,45,18,1,89.8,57.0,Y. Bourhane,140.0,95.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2712254683,432,13,45,18,1,92.4,55.6,Y. Bourhane,140.0,95.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,0.02685125172138214,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,3
Esbjerg,2712271585,487,1,49,18,0,99.5,0.5,P. Bjur,163.0,112.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,88.9,52.2,NaN,NaN,NaN,NaN,36.9,1.9,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2712271793,488,1,49,28,1,91.3,86.7,Y. Bourhane,164.0,112.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,74.7,90.2,0.00094399,NaN,NaN,NaN,17.6,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2712271879,489,1,49,31,1,75.1,88.2,N. Strunck,164.0,112.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,62.8,65.3,0.00085228,NaN,NaN,NaN,20.2,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Esbjerg,2712272025,490,1,49,35,1,62.8,65.1,J. Mortensen,164.0,112.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,93.2,5.6,0.00192652,NaN,NaN,NaN,51.5,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,4
HB Køge,2712287711,653,1,72,24,1,99.5,0.5,N. Jakobsen,229.0,155.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,97.4,68.4,0.0046144,NaN,NaN,NaN,46.2,1.6,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
HB Køge,2712287729,654,1,72,28,1,92.9,70.2,G. Larsen,229.0,155.0,1.0,NaN,Esbjerg vs HB Køge,2024-08-24,93.8,45.8,0.44250908,NaN,NaN,15,16.6,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
HB Køge,2712287739,655,15,72,28,1,92.0,45.8,J. Arias,229.0,155.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,0.0925716906785965,0.08789727091789246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,3
Esbjerg,2712295657,759,1,81,8,0,99.5,0.5,P. Bjur,249.0,166.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,100.7,82.8,NaN,NaN,NaN,NaN,56.0,1.5,true,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Esbjerg,2714013581,860,3,9,46,0,74.3,93.9,Y. Bourhane,NaN,23.0,NaN,NaN,Esbjerg vs HB Køge,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2714956537,230,1,23,20,0,99.6,0.2,P. Bjur,79.0,52.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,93.7,33.7,NaN,NaN,NaN,NaN,23.6,1.8,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2714956579,231,1,23,25,0,73.9,52.8,N. Strunck,80.0,52.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,82.8,46.3,NaN,NaN,NaN,NaN,10.3,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Esbjerg,2714959359,296,1,30,19,1,99.5,0.5,P. Bjur,100.0,64.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,89.8,40.6,0.02362078,NaN,NaN,NaN,29.1,1.9,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2714959387,297,1,30,22,1,90.0,37.4,L. From,100.0,64.0,1.0,NaN,Roskilde vs Esbjerg,2024-08-30,95.0,63.2,0.06634605,NaN,NaN,15,18.3,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Esbjerg,2714959395,298,15,30,23,1,95.7,55.8,A. Lausen,100.0,64.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.17367905378341675,0.6367120146751404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2714970147,389,1,38,19,1,99.5,99.5,N. Halse,119.0,77.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,93.2,80.4,0.00180905,NaN,NaN,NaN,14.6,4.2,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2714970195,390,1,38,21,1,93.2,80.4,A. Taranis,119.0,77.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,89.6,91.5,0.00155647,NaN,NaN,NaN,8.4,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2714970263,391,1,38,22,0,89.6,91.8,N. Halse,119.0,77.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,101.5,38.9,NaN,NaN,NaN,NaN,38.1,5.0,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2715011433,486,1,52,30,1,99.5,99.5,A. Lausen,169.0,110.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,89.2,56.1,0.02809519,NaN,NaN,NaN,31.4,4.4,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2715011441,487,44,52,34,1,91.2,56.6,T. Stagaard,169.0,110.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Esbjerg,2715011491,488,1,52,35,1,89.2,56.1,T. Stagaard,169.0,110.0,1.0,NaN,Roskilde vs Esbjerg,2024-08-30,94.2,32.0,0.03443275,NaN,NaN,15,17.2,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2715011513,489,15,52,37,1,94.9,40.1,P. Bjur,169.0,110.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.057742442935705185,0.4983702600002289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,4
Esbjerg,2715011539,490,6,52,39,1,100.8,38.7,P. Bjur,NaN,110.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,5
Esbjerg,2715011975,491,1,52,53,1,99.5,0.5,P. Bjur,170.0,110.0,1.0,NaN,Roskilde vs Esbjerg,2024-08-30,92.3,42.4,0.04774199,NaN,NaN,15,29.5,1.8,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2715019621,540,1,58,9,0,99.5,99.5,A. Lausen,189.0,122.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,90.3,41.9,NaN,NaN,NaN,NaN,40.3,4.5,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2715019871,541,1,58,14,1,80.4,28.1,N. Strunck,190.0,122.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,90.0,11.6,0.00229374,NaN,NaN,NaN,15.1,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Esbjerg,2715019913,542,1,58,22,1,84.9,10.0,P. Bjur,190.0,122.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,78.5,6.2,0.00072513,NaN,NaN,NaN,7.2,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2715019997,543,1,58,24,1,76.8,6.2,Y. Bourhane,190.0,122.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,72.3,26.8,0.00175023,NaN,NaN,NaN,14.8,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,4
Esbjerg,2715020047,544,1,58,27,0,73.3,44.2,P. Bjur,190.0,122.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,78.4,71.0,NaN,NaN,NaN,NaN,19.0,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,5
Esbjerg,2715026509,576,1,63,0,0,99.5,0.5,P. Bjur,201.0,130.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,92.2,40.4,NaN,NaN,NaN,NaN,28.2,1.8,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2715026679,578,6,63,5,1,101.4,30.6,P. Bjur,NaN,130.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2715027307,582,15,63,42,1,90.3,55.4,T. Stagaard,203.0,130.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.03817475587129593,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,4
Esbjerg,2715027601,584,1,63,42,0,90.0,24.2,L. From,204.0,130.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,88.6,44.8,NaN,NaN,NaN,NaN,14.1,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,5
Roskilde,2715021487,610,1,59,23,1,99.5,0.5,N. Halse,194.0,125.0,1.0,NaN,Roskilde vs Esbjerg,2024-08-30,92.2,51.3,0.07850545,NaN,NaN,13,35.4,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2715021569,613,13,59,28,1,91.2,47.0,H. Askham,194.0,125.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.048795804381370544,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2715043987,721,1,83,21,0,99.5,99.5,A. Lausen,248.0,156.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,87.3,52.8,NaN,NaN,NaN,NaN,34.2,4.3,true,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2715044059,722,15,83,25,1,96.2,57.9,J. Meyer,249.0,156.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.1216747835278511,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,2
Esbjerg,2715044111,723,6,83,27,1,100.8,64.2,J. Meyer,NaN,156.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2715044467,724,1,83,40,1,99.5,99.5,A. Lausen,250.0,156.0,NaN,1.0,Roskilde vs Esbjerg,2024-08-30,92.1,51.9,0.07693598,NaN,NaN,16,33.3,4.5,true,NaN,NaN,NaN,NaN,NaN,true,,,,true,NaN,NaN,NaN,NaN,NaN,1
Esbjerg,2715044479,725,16,83,41,1,93.7,51.9,L. Montano,250.0,156.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.14724113047122955,0.3848561644554138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2715037577,753,1,77,35,0,99.5,0.5,N. Halse,236.0,151.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,93.1,46.3,NaN,NaN,NaN,NaN,31.9,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2715037677,754,1,77,42,0,68.6,17.3,M. Juhl,237.0,151.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,94.2,42.7,NaN,NaN,NaN,NaN,32.0,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,2
Esbjerg,2715114505,812,61,83,24,1,97.4,61.5,L. Montano,NaN,156.0,1.0,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2717067951,823,15,52,54,1,96.2,37.8,L. From,170.0,110.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,0.0266432985663414,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,true,NaN,NaN,NaN,NaN,NaN,3
Esbjerg,2717094471,828,49,81,14,1,7.0,81.0,L. Montano,245.0,156.0,NaN,NaN,Roskilde vs Esbjerg,2024-08-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,4
Hvidovre,2724275067,127,1,9,33,0,99.6,0.7,N. Clausen,43.0,32.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,94.8,40.0,NaN,NaN,NaN,NaN,27.2,1.8,true,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
Hvidovre,2724275329,128,1,9,40,1,53.6,35.2,M. Kiilerich,44.0,32.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,60.9,21.6,0.00029034,NaN,NaN,NaN,12.0,5.4,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2724289975,166,1,18,53,0,99.6,99.6,A. Lausen,77.0,55.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,94.4,64.4,NaN,NaN,NaN,NaN,24.6,4.5,true,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
Hvidovre,2724263229,17,1,1,34,1,99.5,99.5,J. Singh,8.0,8.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,97.4,88.1,0.00062656,NaN,NaN,NaN,8.1,4.4,NaN,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
Hvidovre,2724263247,18,1,1,36,0,96.8,88.0,C. Jakobsen,8.0,8.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,98.2,68.4,NaN,NaN,NaN,NaN,13.4,4.8,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2
Hvidovre,2724263515,19,13,1,45,1,90.8,36.4,M. Kiilerich,9.0,8.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,NaN,NaN,NaN,0.09048452973365784,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,3
Hvidovre,2724311663,328,1,32,54,0,99.4,0.2,N. Clausen,108.0,70.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,93.6,63.0,NaN,NaN,NaN,NaN,43.1,1.7,true,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
Hvidovre,2724311795,329,61,33,3,1,76.4,74.2,J. Singh,109.0,70.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2
Hvidovre,2724311857,330,1,33,2,1,69.0,70.9,F. Krogstad,109.0,70.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,75.1,63.4,0.00425953,NaN,NaN,NaN,8.2,5.6,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3
Hvidovre,2724316123,363,1,35,53,1,99.1,99.8,J. Singh,121.0,78.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,90.8,69.1,0.00967631,NaN,NaN,NaN,22.6,4.3,NaN,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
Hvidovre,2724316165,364,1,35,55,1,90.8,69.1,N. Clausen,121.0,78.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,84.9,74.7,0.00946435,NaN,NaN,NaN,7.3,2.6,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2
Hvidovre,2724316293,365,1,35,57,1,84.9,74.7,J. Singh,121.0,78.0,1.0,NaN,Hvidovre vs Esbjerg,2024-09-22,93.6,45.5,0.39965041,NaN,NaN,15,21.9,5.1,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3
Hvidovre,2724316325,366,44,36,0,1,91.8,43.8,F. Høgh,121.0,78.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4
Hvidovre,2724316341,367,15,36,0,1,92.7,41.5,F. Høgh,121.0,78.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,NaN,NaN,NaN,0.12863032519817352,0.31978389620780945,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,5
Esbjerg,2724364913,443,1,58,16,0,99.5,99.5,A. Lausen,193.0,121.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,92.2,43.7,NaN,NaN,NaN,NaN,38.7,4.5,true,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
Hvidovre,2724325545,444,1,42,14,1,93.4,25.9,J. Singh,140.0,88.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,84.5,10.6,0.00218403,NaN,NaN,NaN,14.0,4.0,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,2
Esbjerg,2724392131,607,1,81,14,1,99.5,99.5,A. Lausen,258.0,155.0,NaN,NaN,Hvidovre vs Esbjerg,2024-09-22,93.3,58.2,0.05258627,NaN,NaN,NaN,28.8,4.5,true,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,1
