,timeMin,timeSec,x,y,team_name,playerName,id,label,date,typeId,assist,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,321.0,322.0,match_state,distance to opp goal,possession_index,start_possession_distance
136682,83,19,55.8,50.7,Horsens,O. Kolskogen,2742266901,Horsens vs B 93,2024-11-01,1,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,,,Horsens,44.20554263890446,1.0,44.20554263890446
136683,83,19,61.5,32.1,Horsens,E. Frederiksen,2742266907,Horsens vs B 93,2024-11-01,49,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,,,Horsens,42.45774369888254,2.0,44.20554263890446
136684,83,20,67.7,34.2,Horsens,E. Frederiksen,2742283567,Horsens vs B 93,2024-11-01,1,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,,,Horsens,35.957335830119554,3.0,44.20554263890446
136685,83,21,70.7,37.4,Horsens,K. Lusavec,2742283881,Horsens vs B 93,2024-11-01,1,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,,,Horsens,31.89435686763412,4.0,44.20554263890446
136686,83,22,76.5,58.5,Horsens,M. Hyseni,2742267021,Horsens vs B 93,2024-11-01,1,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,,,Horsens,24.9899979991996,5.0,44.20554263890446
136687,83,22,71.5,51.5,Horsens,E. Frederiksen,2742284087,Horsens vs B 93,2024-11-01,1,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,,,Horsens,28.53944638566067,6.0,44.20554263890446
136688,83,23,90.9,60.3,Horsens,E. Frederiksen,2742267033,Horsens vs B 93,2024-11-01,15,,4,305.0,0.1959270685911178,nan,nan,none,none,nan,nan,nan,0.1959270685911178,0.4292247891426086,Horsens,13.744089638822931,7.0,44.20554263890446
136694,85,1,86.4,16.7,Horsens,M. Hyseni,2742268705,Horsens vs B 93,2024-11-01,49,,8,309.0,0.1949797719717025,nan,nan,none,none,nan,nan,nan,,,Horsens,35.970126494078386,1.0,35.970126494078386
136695,85,4,95.5,27.0,Horsens,M. Hyseni,2742268743,Horsens vs B 93,2024-11-01,3,,8,309.0,0.1949797719717025,nan,nan,none,none,nan,nan,nan,,,Horsens,23.43608329051593,2.0,35.970126494078386
136696,85,4,95.2,23.3,Horsens,M. Hyseni,2742268867,Horsens vs B 93,2024-11-01,1,,8,309.0,0.1949797719717025,nan,nan,none,none,nan,nan,nan,,,Horsens,27.12802978470792,3.0,35.970126494078386
136697,85,9,88.0,44.2,Horsens,A. Herdonsson,2742268871,Horsens vs B 93,2024-11-01,15,,8,309.0,0.1949797719717025,nan,nan,none,none,nan,nan,nan,0.1949797719717025,0.2417891919612884,Horsens,13.328165665236908,4.0,35.970126494078386
136739,87,10,77.0,60.6,Horsens,A. Herdonsson,2742273613,Horsens vs B 93,2024-11-01,49,,2,316.0,0.1483476012945175,nan,nan,none,none,nan,nan,nan,,,Horsens,25.325086376950424,1.0,25.325086376950424
136740,87,11,76.3,62.7,Horsens,A. Herdonsson,2742273765,Horsens vs B 93,2024-11-01,1,,2,316.0,0.1483476012945175,nan,nan,none,none,nan,nan,nan,,,Horsens,26.88828741292387,2.0,25.325086376950424
136741,87,12,90.5,60.9,Horsens,M. Hyseni,2742271235,Horsens vs B 93,2024-11-01,15,,2,316.0,0.1483476012945175,nan,nan,none,none,nan,nan,nan,0.1483476012945175,0.0,Horsens,14.458907289280196,3.0,25.325086376950424
137367,4,7,92.5,10.9,Horsens,S. Pingel,2787821839,Horsens vs Esbjerg,2025-03-14,1,,5,16.0,0.0846729800105094,nan,nan,none,nan,nan,nan,nan,,,draw,39.81281200819656,1.0,39.81281200819656
137368,4,10,93.0,42.5,Horsens,S. Ngabo,2787821867,Horsens vs Esbjerg,2025-03-14,1,,5,16.0,0.0846729800105094,nan,nan,none,nan,nan,nan,nan,,,draw,10.259142264341596,2.0,39.81281200819656
137369,4,12,88.1,43.0,Horsens,E. Frederiksen,2787821871,Horsens vs Esbjerg,2025-03-14,15,,5,16.0,0.0846729800105094,nan,nan,none,nan,nan,nan,nan,0.0846729800105094,0.0,draw,13.806158046321219,3.0,39.81281200819656
137382,9,25,74.3,46.0,Esbjerg,J. Ankersen,2787825007,Horsens vs Esbjerg,2025-03-14,13,,0,29.0,0.0174799114465713,nan,nan,none,nan,nan,nan,nan,0.0174799114465713,0.0,draw,26.009421369957465,1.0,26.009421369957465
137609,30,17,79.3,14.5,Esbjerg,T. Freriks,2787836729,Horsens vs Esbjerg,2025-03-14,3,,8,106.0,0.0215508919209241,nan,nan,none,nan,nan,nan,nan,,,Horsens,41.09428184066489,1.0,41.09428184066489
137610,30,18,76.4,19.5,Esbjerg,T. Freriks,2787834831,Horsens vs Esbjerg,2025-03-14,49,,8,106.0,0.0215508919209241,nan,nan,none,nan,nan,nan,nan,,,Horsens,38.5643617864992,2.0,41.09428184066489
137611,30,25,76.0,26.8,Esbjerg,T. Freriks,2787834853,Horsens vs Esbjerg,2025-03-14,15,,8,106.0,0.0215508919209241,nan,nan,none,nan,nan,nan,nan,0.0215508919209241,0.0436207242310047,Horsens,33.380233672040106,3.0,41.09428184066489
137621,30,59,85.6,28.9,Horsens,M. Kallesøe,2787835075,Horsens vs Esbjerg,2025-03-14,13,,0,108.0,0.0568884573876857,nan,nan,none,nan,nan,nan,nan,0.0568884573876857,0.0,Horsens,25.54544969265564,1.0,25.54544969265564
137626,31,28,77.4,39.2,Esbjerg,J. Beck,2787835291,Horsens vs Esbjerg,2025-03-14,1,,2,110.0,0.3173878788948059,nan,nan,none,nan,nan,nan,nan,,,Horsens,25.047954008261826,1.0,25.047954008261826
137627,31,30,89.2,46.2,Esbjerg,M. Maden,2787835295,Horsens vs Esbjerg,2025-03-14,13,,2,110.0,0.3173878788948059,nan,nan,none,nan,nan,nan,nan,0.3173878788948059,0.0,Horsens,11.449017425089366,2.0,25.047954008261826
137742,45,22,59.6,73.6,Esbjerg,T. Freriks,2787851155,Horsens vs Esbjerg,2025-03-14,49,,2,167.0,0.0186446942389011,nan,nan,none,nan,nan,nan,nan,,,Horsens,46.78803265793508,1.0,46.78803265793508
137743,45,24,82.8,69.7,Esbjerg,T. Freriks,2787851247,Horsens vs Esbjerg,2025-03-14,15,,2,167.0,0.0186446942389011,nan,nan,none,nan,nan,nan,nan,0.0186446942389011,0.0205591283738613,Horsens,26.152055368555647,2.0,46.78803265793508
137762,46,53,57.0,86.8,Horsens,F. Roslyng,2787853203,Horsens vs Esbjerg,2025-03-14,44,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,,,Horsens,56.59717307427995,1.0,56.59717307427995
137763,46,53,53.1,82.9,Horsens,F. Roslyng,2787853227,Horsens vs Esbjerg,2025-03-14,1,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,,,Horsens,57.28891690370835,2.0,56.59717307427995
137764,46,54,53.7,70.3,Horsens,A. Herdonsson,2787853267,Horsens vs Esbjerg,2025-03-14,1,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,,,Horsens,50.55472282586464,3.0,56.59717307427995
137765,46,56,70.7,63.6,Horsens,S. Pingel,2787853289,Horsens vs Esbjerg,2025-03-14,1,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,,,Horsens,32.30247668523266,4.0,56.59717307427995
137766,46,58,69.1,54.8,Horsens,E. Frederiksen,2787853329,Horsens vs Esbjerg,2025-03-14,1,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,,,Horsens,31.270593214712132,5.0,56.59717307427995
137767,47,0,68.5,35.1,Horsens,K. Karikari,2787853337,Horsens vs Esbjerg,2025-03-14,49,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,,,Horsens,34.846233655877356,6.0,56.59717307427995
137768,47,1,81.1,29.5,Horsens,K. Karikari,2787853357,Horsens vs Esbjerg,2025-03-14,15,,8,174.0,0.0396496765315532,nan,nan,none,nan,nan,nan,nan,0.0396496765315532,0.0,Horsens,27.88296971271174,7.0,56.59717307427995
137784,48,47,85.6,73.8,Horsens,E. Frederiksen,2787856053,Horsens vs Esbjerg,2025-03-14,1,,2,179.0,0.0406339131295681,nan,nan,none,nan,nan,nan,nan,,,Horsens,27.81726082848561,1.0,27.81726082848561
137785,48,49,91.1,70.7,Horsens,S. Ngabo,2787856065,Horsens vs Esbjerg,2025-03-14,15,,2,179.0,0.0406339131295681,nan,nan,none,nan,nan,nan,nan,0.0406339131295681,0.0674501582980156,Horsens,22.532199182503252,2.0,27.81726082848561
137832,52,47,59.6,14.6,Horsens,M. Kallesøe,2787861535,Horsens vs Esbjerg,2025-03-14,49,,7,196.0,0.0172242037951946,nan,nan,none,nan,nan,nan,nan,,,Horsens,53.71517476467893,1.0,53.71517476467893
137833,52,48,61.6,12.6,Horsens,M. Kallesøe,2787861623,Horsens vs Esbjerg,2025-03-14,1,,7,196.0,0.0172242037951946,nan,nan,none,nan,nan,nan,nan,,,Horsens,53.60335810376063,2.0,53.71517476467893
137834,52,51,59.2,20.9,Horsens,K. Lusavec,2787861659,Horsens vs Esbjerg,2025-03-14,1,,7,196.0,0.0172242037951946,nan,nan,none,nan,nan,nan,nan,,,Horsens,50.114369196868076,3.0,53.71517476467893
137835,52,52,76.5,47.4,Horsens,S. Ngabo,2787861681,Horsens vs Esbjerg,2025-03-14,1,,7,196.0,0.0172242037951946,nan,nan,none,nan,nan,nan,nan,,,Horsens,23.64339231159522,4.0,53.71517476467893
137836,52,54,74.4,50.9,Horsens,E. Frederiksen,2787861737,Horsens vs Esbjerg,2025-03-14,15,,7,196.0,0.0172242037951946,nan,nan,none,nan,nan,nan,nan,0.0172242037951946,0.0106520736590027,Horsens,25.615815427192622,5.0,53.71517476467893
137898,61,0,37.6,49.1,Esbjerg,A. Troelsen,2787873345,Horsens vs Esbjerg,2025-03-14,49,,7,227.0,0.0263941157609224,nan,nan,none,nan,nan,nan,nan,,,Horsens,62.40649004710968,1.0,62.40649004710968
137899,61,1,47.7,53.3,Esbjerg,A. Troelsen,2787873495,Horsens vs Esbjerg,2025-03-14,1,,7,227.0,0.0263941157609224,nan,nan,none,nan,nan,nan,nan,,,Horsens,52.404007480344475,2.0,62.40649004710968
137900,61,7,86.9,71.7,Esbjerg,A. Lausen,2787873505,Horsens vs Esbjerg,2025-03-14,15,,7,227.0,0.0263941157609224,nan,nan,none,nan,nan,nan,nan,0.0263941157609224,0.0,Horsens,25.347583711273153,3.0,62.40649004710968
137913,62,49,34.0,53.6,Horsens,S. Hausner,2787875677,Horsens vs Esbjerg,2025-03-14,49,,6,233.0,0.2401582598686218,nan,nan,none,nan,nan,nan,nan,,,Horsens,66.09810889881797,1.0,66.09810889881797
137914,62,50,34.0,53.6,Horsens,S. Hausner,2787875815,Horsens vs Esbjerg,2025-03-14,1,,6,233.0,0.2401582598686218,nan,nan,none,nan,nan,nan,nan,,,Horsens,66.09810889881797,2.0,66.09810889881797
137915,62,53,83.1,32.7,Horsens,K. Karikari,2787875845,Horsens vs Esbjerg,2025-03-14,1,,6,233.0,0.2401582598686218,nan,nan,none,nan,nan,nan,nan,,,Horsens,24.184705910967786,3.0,66.09810889881797
137916,62,54,98.6,28.2,Horsens,E. Frederiksen,2787875927,Horsens vs Esbjerg,2025-03-14,1,1.0,6,233.0,0.2401582598686218,nan,nan,none,nan,nan,nan,nan,,,Horsens,21.84490787346104,4.0,66.09810889881797
137917,62,55,97.3,43.4,Horsens,S. Pingel,2787876829,Horsens vs Esbjerg,2025-03-14,16,,6,233.0,0.2401582598686218,nan,nan,none,nan,nan,nan,nan,0.2401582598686218,0.8336499929428101,Horsens,7.1309185944028295,5.0,66.09810889881797
137975,71,38,96.5,57.5,Esbjerg,L. From,2787888503,Horsens vs Esbjerg,2025-03-14,16,,0,262.0,0.4493562579154968,nan,nan,none,nan,nan,nan,nan,0.4493562579154968,0.9872965812683104,Horsens,8.276472678623424,1.0,8.276472678623424
137985,76,1,25.2,69.7,Horsens,F. Roslyng,2787893427,Horsens vs Esbjerg,2025-03-14,1,,6,271.0,0.3997104167938232,nan,nan,none,nan,nan,nan,nan,,,Horsens,77.35069489022061,1.0,77.35069489022061
137986,76,7,85.6,51.3,Horsens,K. Karikari,2787893445,Horsens vs Esbjerg,2025-03-14,15,,6,271.0,0.3997104167938232,nan,nan,none,nan,nan,nan,nan,0.3997104167938232,0.280435562133789,Horsens,14.458561477546795,2.0,77.35069489022061
137987,76,13,79.1,25.4,Horsens,E. Frederiksen,2787893687,Horsens vs Esbjerg,2025-03-14,13,,0,272.0,0.028496716171503,nan,nan,none,nan,nan,nan,nan,0.028496716171503,0.0,Horsens,32.27956009613514,1.0,32.27956009613514
137993,76,53,87.6,93.0,Esbjerg,P. Bjur,2787894727,Horsens vs Esbjerg,2025-03-14,1,,7,274.0,0.0253944024443626,nan,nan,none,nan,nan,nan,nan,,,Horsens,44.752206649505005,1.0,44.752206649505005
137994,77,0,86.4,32.3,Esbjerg,J. Buus,2787894733,Horsens vs Esbjerg,2025-03-14,15,,7,274.0,0.0253944024443626,nan,nan,none,nan,nan,nan,nan,0.0253944024443626,0.0,Horsens,22.32151428554971,2.0,44.752206649505005
137995,77,4,85.6,71.6,Esbjerg,L. Montano,2787894817,Horsens vs Esbjerg,2025-03-14,15,,0,275.0,0.0453328564763069,nan,nan,none,nan,nan,nan,nan,0.0453328564763069,0.0,Horsens,25.95996918334072,1.0,25.95996918334072
138041,83,40,73.4,59.3,Esbjerg,A. Troelsen,2787904439,Horsens vs Esbjerg,2025-03-14,13,,0,302.0,0.0185243487358093,nan,nan,none,nan,nan,nan,nan,0.0185243487358093,0.0,Horsens,28.178892810044893,1.0,28.178892810044893
138141,94,26,90.6,54.8,Esbjerg,J. Lucena,2787928453,Horsens vs Esbjerg,2025-03-14,1,,1,345.0,0.0923321023583412,nan,nan,none,nan,nan,nan,nan,,,Horsens,10.554619841567014,1.0,10.554619841567014
138142,94,27,83.1,54.0,Esbjerg,B. Baldursson,2787928465,Horsens vs Esbjerg,2025-03-14,15,,1,345.0,0.0923321023583412,nan,nan,none,nan,nan,nan,nan,0.0923321023583412,0.0,Horsens,17.36692258288728,2.0,10.554619841567014
138143,94,28,95.5,47.2,Esbjerg,J. Beck,2787929081,Horsens vs Esbjerg,2025-03-14,15,,0,346.0,0.2633471488952636,nan,nan,none,nan,nan,nan,nan,0.2633471488952636,0.3703306317329407,Horsens,5.299999999999998,1.0,5.299999999999998
138848,2,58,35.6,74.0,Esbjerg,J. Ankersen,2802342539,Horsens vs Esbjerg,2025-04-18,49,,8,19.0,0.1237875670194625,nan,nan,nan,nan,nan,nan,nan,,,draw,68.72670514436146,1.0,68.72670514436146
138849,3,0,42.0,81.2,Esbjerg,J. Ankersen,2802342549,Horsens vs Esbjerg,2025-04-18,1,,8,19.0,0.1237875670194625,nan,nan,nan,nan,nan,nan,nan,,,draw,65.85924384625139,2.0,68.72670514436146
138850,3,3,75.6,37.2,Esbjerg,L. From,2802342563,Horsens vs Esbjerg,2025-04-18,1,,8,19.0,0.1237875670194625,nan,nan,nan,nan,nan,nan,nan,,,draw,27.55358415887124,3.0,68.72670514436146
138851,3,6,91.5,63.4,Esbjerg,T. Freriks,2802342565,Horsens vs Esbjerg,2025-04-18,15,,8,19.0,0.1237875670194625,nan,nan,nan,nan,nan,nan,nan,0.1237875670194625,0.0,draw,15.868522300453813,4.0,68.72670514436146
138953,17,23,73.2,11.7,Esbjerg,A. Troelsen,2802345547,Horsens vs Esbjerg,2025-04-18,1,,5,56.0,0.0358376838266849,nan,nan,nan,nan,nan,nan,nan,,,draw,46.74537410268528,1.0,46.74537410268528
138954,17,28,90.6,31.5,Esbjerg,J. Ankersen,2802345551,Horsens vs Esbjerg,2025-04-18,13,,5,56.0,0.0358376838266849,nan,nan,nan,nan,nan,nan,nan,0.0358376838266849,0.0,draw,20.751144546747298,2.0,46.74537410268528
139089,35,20,78.5,53.6,Esbjerg,J. Beck,2802349341,Horsens vs Esbjerg,2025-04-18,13,,0,113.0,0.0293124597519636,nan,nan,nan,nan,nan,nan,nan,0.0293124597519636,0.0,draw,21.799311915746333,1.0,21.799311915746333
139171,43,52,84.2,61.3,Horsens,M. Kallesøe,2802350979,Horsens vs Esbjerg,2025-04-18,15,,0,139.0,0.0396360643208026,nan,nan,nan,nan,nan,nan,nan,0.0396360643208026,0.0,draw,19.424983912477245,1.0,19.424983912477245
139245,47,6,67.6,85.3,Horsens,E. Frederiksen,2802353763,Horsens vs Esbjerg,2025-04-18,1,,8,166.0,0.0273233074694871,nan,nan,nan,nan,nan,nan,nan,,,draw,47.915028957520214,1.0,47.915028957520214
139246,47,9,67.1,86.8,Horsens,S. Ngabo,2802353769,Horsens vs Esbjerg,2025-04-18,1,,8,166.0,0.0273233074694871,nan,nan,nan,nan,nan,nan,nan,,,draw,49.36243511011182,2.0,47.915028957520214
139247,47,11,76.8,82.4,Horsens,F. Christensen,2802353773,Horsens vs Esbjerg,2025-04-18,3,,8,166.0,0.0273233074694871,nan,nan,nan,nan,nan,nan,nan,,,draw,39.84971769034256,3.0,47.915028957520214
139248,47,11,71.1,79.6,Horsens,F. Christensen,2802353805,Horsens vs Esbjerg,2025-04-18,1,,8,166.0,0.0273233074694871,nan,nan,nan,nan,nan,nan,nan,,,draw,41.36870798079147,4.0,47.915028957520214
139249,47,14,73.7,60.7,Horsens,S. Ngabo,2802353817,Horsens vs Esbjerg,2025-04-18,15,,8,166.0,0.0273233074694871,nan,nan,nan,nan,nan,nan,nan,0.0273233074694871,0.0,draw,28.39330907097656,5.0,47.915028957520214
139335,60,43,70.0,56.4,Horsens,K. Lusavec,2802356699,Horsens vs Esbjerg,2025-04-18,15,,0,206.0,0.0136190997436642,nan,nan,nan,nan,nan,nan,nan,0.0136190997436642,0.0104870032519102,draw,30.67507131206055,1.0,30.67507131206055
139489,88,16,41.5,31.2,Horsens,M. Kallesøe,2802363983,Horsens vs Esbjerg,2025-04-18,1,,4,279.0,0.0423243008553981,nan,nan,nan,nan,nan,nan,nan,,,Horsens,61.44664352102562,1.0,61.44664352102562
139490,88,17,55.8,29.8,Horsens,A. Moro,2802362553,Horsens vs Esbjerg,2025-04-18,1,,4,279.0,0.0423243008553981,nan,nan,nan,nan,nan,nan,nan,,,Horsens,48.597119256186375,2.0,61.44664352102562
139491,88,20,92.9,30.9,Horsens,K. Karikari,2802362555,Horsens vs Esbjerg,2025-04-18,15,,4,279.0,0.0423243008553981,nan,nan,nan,nan,nan,nan,nan,0.0423243008553981,0.1221826300024986,Horsens,20.37694775966214,3.0,61.44664352102562
139580,4,55,70.0,30.0,Horsens,M. Opondo,2702448831,Horsens vs Fredericia,2024-07-21,49,,8,18.0,0.0393277630209922,nan,nan,none,none,nan,nan,nan,,,draw,36.05551275463989,1.0,36.05551275463989
139581,4,55,70.0,30.0,Horsens,M. Opondo,2702448867,Horsens vs Fredericia,2024-07-21,1,,8,18.0,0.0393277630209922,nan,nan,none,none,nan,nan,nan,,,draw,36.05551275463989,2.0,36.05551275463989
139582,4,58,85.6,58.9,Horsens,S. Pingel,2702448927,Horsens vs Fredericia,2024-07-21,1,,8,18.0,0.0393277630209922,nan,nan,none,none,nan,nan,nan,,,draw,16.92837854019103,3.0,36.05551275463989
139583,5,3,85.2,68.0,Horsens,M. Larsen,2702448935,Horsens vs Fredericia,2024-07-21,15,,8,18.0,0.0393277630209922,nan,nan,none,none,nan,nan,nan,0.0393277630209922,0.0293,draw,23.303218661807215,4.0,36.05551275463989
139757,17,42,67.2,27.1,Fredericia,W. Madsen,2702455165,Horsens vs Fredericia,2024-07-21,1,,4,60.0,0.0241477526724338,nan,nan,none,none,nan,nan,nan,,,draw,40.00312487793922,1.0,40.00312487793922
139758,17,44,78.2,27.9,Fredericia,O. Buch,2702455205,Horsens vs Fredericia,2024-07-21,1,,4,60.0,0.0241477526724338,nan,nan,none,none,nan,nan,nan,,,draw,31.042712510346128,2.0,40.00312487793922
139759,17,46,97.0,33.6,Fredericia,A. Muçolli,2702455211,Horsens vs Fredericia,2024-07-21,15,,4,60.0,0.0241477526724338,nan,nan,none,none,nan,nan,nan,0.0241477526724338,0.0248,draw,16.672132437093943,3.0,40.00312487793922
140111,47,12,79.7,32.3,Horsens,J. Ankersen,2702472167,Horsens vs Fredericia,2024-07-21,13,,0,151.0,0.0426373817026615,nan,nan,none,none,nan,nan,nan,0.0426373817026615,,Horsens,26.932879534130766,1.0,26.932879534130766
140227,58,39,80.3,41.4,Horsens,M. Kallesøe,2702476243,Horsens vs Fredericia,2024-07-21,15,,0,183.0,0.0406620167195797,nan,nan,none,none,nan,nan,nan,0.0406620167195797,0.0356,Fredericia,21.49534833400008,1.0,21.49534833400008
140239,60,3,68.6,56.8,Horsens,J. Ankersen,2702476557,Horsens vs Fredericia,2024-07-21,7,,4,189.0,0.0251347497105598,nan,nan,none,none,nan,nan,nan,,,Fredericia,32.127869521647405,1.0,32.127869521647405
140240,60,5,74.6,54.0,Horsens,M. Larsen,2702476563,Horsens vs Fredericia,2024-07-21,49,,4,189.0,0.0251347497105598,nan,nan,none,none,nan,nan,nan,,,Fredericia,25.71303171545511,2.0,32.127869521647405
140241,60,7,74.0,53.1,Horsens,M. Larsen,2702476579,Horsens vs Fredericia,2024-07-21,13,,4,189.0,0.0251347497105598,nan,nan,none,none,nan,nan,nan,0.0251347497105598,,Fredericia,26.184155514356387,3.0,32.127869521647405
140255,62,17,40.4,78.8,Fredericia,J. Jessen,2702477305,Horsens vs Fredericia,2024-07-21,49,,7,195.0,0.0663134083151817,nan,nan,none,none,nan,nan,nan,,,Fredericia,66.19365528508001,1.0,66.19365528508001
140256,62,20,54.9,83.2,Fredericia,J. Jessen,2702477341,Horsens vs Fredericia,2024-07-21,1,,7,195.0,0.0663134083151817,nan,nan,none,none,nan,nan,nan,,,Fredericia,56.00223209837265,2.0,66.19365528508001
140257,62,24,75.7,45.4,Fredericia,J. Lindekilde,2702477343,Horsens vs Fredericia,2024-07-21,15,,7,195.0,0.0663134083151817,nan,nan,none,none,nan,nan,nan,0.0663134083151817,0.1958,Fredericia,24.731558786295697,3.0,66.19365528508001
140439,84,46,69.9,84.8,Fredericia,J. Juelsgård,2702486223,Horsens vs Fredericia,2024-07-21,1,,6,263.0,0.0725097581744194,nan,nan,none,none,nan,nan,nan,,,Fredericia,46.01141162798637,1.0,46.01141162798637
140440,84,48,86.7,86.2,Fredericia,E. Dall,2702486277,Horsens vs Fredericia,2024-07-21,1,,6,263.0,0.0725097581744194,nan,nan,none,none,nan,nan,nan,,,Fredericia,38.56591759572174,2.0,46.01141162798637
140441,84,52,83.1,66.0,Fredericia,P. Egelund,2702486279,Horsens vs Fredericia,2024-07-21,15,,6,263.0,0.0725097581744194,nan,nan,none,none,nan,nan,nan,0.0725097581744194,0.1848,Fredericia,23.27251597915447,3.0,46.01141162798637
141067,11,17,91.8,62.0,Horsens,J. Madsen,2815636961,Horsens vs Fredericia,2025-05-17,1,,2,31.0,0.030778044834733,nan,nan,nan,nan,nan,none,nan,,,draw,14.534097839219333,1.0,14.534097839219333
141068,11,19,92.6,33.7,Horsens,K. Karikari,2815636965,Horsens vs Fredericia,2025-05-17,13,,2,31.0,0.030778044834733,nan,nan,nan,nan,nan,none,nan,0.030778044834733,0.0,draw,17.901117283566407,2.0,14.534097839219333
141230,21,2,29.9,64.3,Horsens,K. Lusavec,2815642559,Horsens vs Fredericia,2025-05-17,7,,10,74.0,0.0445426702499389,nan,nan,nan,nan,nan,none,nan,,,draw,71.54369294354325,1.0,71.54369294354325
141231,21,3,30.4,59.3,Horsens,K. Lusavec,2815642567,Horsens vs Fredericia,2025-05-17,49,,10,74.0,0.0445426702499389,nan,nan,nan,nan,nan,none,nan,,,draw,70.21858728285552,2.0,71.54369294354325
141232,21,6,34.4,47.9,Horsens,K. Lusavec,2815642625,Horsens vs Fredericia,2025-05-17,1,,10,74.0,0.0445426702499389,nan,nan,nan,nan,nan,none,nan,,,draw,65.63360419784975,3.0,71.54369294354325
141233,21,12,87.7,28.2,Horsens,E. Frederiksen,2815642627,Horsens vs Fredericia,2025-05-17,13,,10,74.0,0.0445426702499389,nan,nan,nan,nan,nan,none,nan,0.0445426702499389,0.0,draw,25.03058129568708,4.0,71.54369294354325
141371,36,18,65.6,62.7,Horsens,S. Ngabo,2815648481,Horsens vs Fredericia,2025-05-17,1,,6,106.0,0.0377861186861991,nan,nan,nan,nan,nan,none,nan,,,draw,36.66946958983727,1.0,36.66946958983727
141372,36,24,73.6,43.4,Horsens,E. Frederiksen,2815648489,Horsens vs Fredericia,2025-05-17,15,,6,106.0,0.0377861186861991,nan,nan,nan,nan,nan,none,nan,0.0377861186861991,0.0,draw,27.212497129076567,2.0,36.66946958983727
141545,50,6,60.4,39.1,Horsens,A. Herdonsson,2815664381,Horsens vs Fredericia,2025-05-17,74,,8,152.0,0.0852222144603729,nan,nan,nan,nan,nan,none,nan,,,draw,41.07274035172233,1.0,41.07274035172233
141546,50,12,71.4,49.6,Horsens,E. Frederiksen,2815664423,Horsens vs Fredericia,2025-05-17,49,,8,152.0,0.0852222144603729,nan,nan,nan,nan,nan,none,nan,,,draw,28.602797066021353,2.0,41.07274035172233
141547,50,14,77.5,50.2,Horsens,E. Frederiksen,2815664483,Horsens vs Fredericia,2025-05-17,15,,8,152.0,0.0852222144603729,nan,nan,nan,nan,nan,none,nan,0.0852222144603729,0.03833469748497,draw,22.500888871331284,3.0,41.07274035172233
141560,50,46,81.7,34.8,Horsens,O. Kolskogen,2815664917,Horsens vs Fredericia,2025-05-17,13,,0,157.0,0.0363424085080623,nan,nan,nan,nan,nan,none,nan,0.0363424085080623,0.0,draw,23.789283301520456,1.0,23.789283301520456
141690,59,44,66.6,21.6,Fredericia,W. Madsen,2815672161,Horsens vs Fredericia,2025-05-17,49,,8,193.0,0.0268017295747995,nan,nan,nan,nan,nan,none,nan,,,draw,43.84198900597463,1.0,43.84198900597463
141691,59,47,71.1,22.5,Fredericia,W. Madsen,2815672533,Horsens vs Fredericia,2025-05-17,1,1.0,8,193.0,0.0268017295747995,nan,nan,nan,nan,nan,none,nan,,,draw,39.893107174047,2.0,43.84198900597463
141692,59,52,72.6,50.1,Fredericia,F. Rieper,2815672543,Horsens vs Fredericia,2025-05-17,16,,8,193.0,0.0268017295747995,nan,nan,nan,nan,nan,none,nan,0.0268017295747995,0.1025218144059181,draw,27.400182481144178,3.0,43.84198900597463
