,timeMin,timeSec,x,y,team_name,playerName,label,date,typeId,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,distance to opp goal,possession_index,start_possession_distance
5975,47,32,74.4,73.6,Hobro,V. Rasmussen,Esbjerg vs Hobro,2024-11-03,1,8,188.0,0.1720895767211914,nan,nan,none,nan,nan,nan,nan,34.81838594765701,2.0,38.96832046675864
5976,47,33,74.2,63.6,Hobro,M. Kristensen,Esbjerg vs Hobro,2024-11-03,1,8,188.0,0.1720895767211914,nan,nan,none,nan,nan,nan,nan,29.16504757410829,3.0,38.96832046675864
5977,47,34,87.1,66.3,Hobro,V. Rasmussen,Esbjerg vs Hobro,2024-11-03,3,8,188.0,0.1720895767211914,nan,nan,none,nan,nan,nan,nan,20.787015177749787,4.0,38.96832046675864
5978,47,36,91.7,65.2,Hobro,V. Rasmussen,Esbjerg vs Hobro,2024-11-03,13,8,188.0,0.1720895767211914,nan,nan,none,nan,nan,nan,nan,17.318487231857176,5.0,38.96832046675864
6006,53,20,30.2,58.5,Esbjerg,A. Troelsen,Esbjerg vs Hobro,2024-11-03,1,9,208.0,0.5559495091438293,nan,nan,none,nan,nan,nan,nan,70.31564548519768,1.0,70.31564548519768
6007,53,26,67.8,77.9,Esbjerg,A. Lausen,Esbjerg vs Hobro,2024-11-03,1,9,208.0,0.5559495091438293,nan,nan,none,nan,nan,nan,nan,42.605750785545375,2.0,70.31564548519768
6008,53,28,94.7,73.8,Esbjerg,Y. Bourhane,Esbjerg vs Hobro,2024-11-03,1,9,208.0,0.5559495091438293,nan,nan,none,nan,nan,nan,nan,24.382985871299677,3.0,70.31564548519768
6009,53,29,91.1,52.1,Esbjerg,T. Freriks,Esbjerg vs Hobro,2024-11-03,13,9,208.0,0.5559495091438293,nan,nan,none,nan,nan,nan,nan,9.144397191723472,4.0,70.31564548519768
6115,87,26,55.8,57.7,Esbjerg,P. Bjur,Esbjerg vs Hobro,2024-11-03,49,6,313.0,0.2933503985404968,nan,nan,none,nan,nan,nan,nan,44.86568844896956,1.0,44.86568844896956
6116,87,26,61.8,67.7,Esbjerg,P. Bjur,Esbjerg vs Hobro,2024-11-03,1,6,313.0,0.2933503985404968,nan,nan,none,nan,nan,nan,nan,42.10142515402537,2.0,44.86568844896956
6117,87,29,93.0,76.3,Esbjerg,J. Beck,Esbjerg vs Hobro,2024-11-03,1,6,313.0,0.2933503985404968,nan,nan,none,nan,nan,nan,nan,27.215620514697065,3.0,44.86568844896956
6118,87,32,89.5,55.2,Esbjerg,A. Lausen,Esbjerg vs Hobro,2024-11-03,16,6,313.0,0.2933503985404968,nan,nan,none,nan,nan,nan,nan,11.717081547894084,4.0,44.86568844896956
6495,17,32,45.3,31.0,Horsens,S. Hausner,Esbjerg vs Horsens,2025-05-03,8,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,57.90587189568947,1.0,57.90587189568947
6496,17,33,66.4,23.4,Horsens,E. Frederiksen,Esbjerg vs Horsens,2025-05-03,1,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,42.854638022039104,2.0,57.90587189568947
6497,17,34,66.4,23.4,Horsens,S. Hausner,Esbjerg vs Horsens,2025-05-03,49,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,42.854638022039104,3.0,57.90587189568947
6498,17,35,76.1,41.8,Horsens,S. Hausner,Esbjerg vs Horsens,2025-05-03,1,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,25.267568145747628,4.0,57.90587189568947
6499,17,35,91.4,25.9,Horsens,E. Frederiksen,Esbjerg vs Horsens,2025-05-03,1,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,25.588473967784793,5.0,57.90587189568947
6500,17,35,71.6,32.2,Horsens,S. Hausner,Esbjerg vs Horsens,2025-05-03,1,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,33.51715978420606,6.0,57.90587189568947
6501,17,36,96.7,50.7,Horsens,S. Hausner,Esbjerg vs Horsens,2025-05-03,16,4,58.0,0.7886675000190735,nan,nan,none,none,nan,none,nan,3.373425558686598,7.0,57.90587189568947
7027,20,42,37.0,41.5,Esbjerg,J. Lucena,Esbjerg vs Hvidovre,2025-05-15,49,7,68.0,0.1422792375087738,nan,nan,none,nan,nan,nan,nan,63.57082664241515,1.0,63.57082664241515
7028,20,42,41.7,44.6,Esbjerg,J. Lucena,Esbjerg vs Hvidovre,2025-05-15,1,7,68.0,0.1422792375087738,nan,nan,none,nan,nan,nan,nan,58.54955166352685,2.0,63.57082664241515
7029,20,49,84.7,50.4,Esbjerg,T. Freriks,Esbjerg vs Hvidovre,2025-05-15,13,7,68.0,0.1422792375087738,nan,nan,none,nan,nan,nan,nan,15.305227865013965,3.0,63.57082664241515
7105,39,35,64.8,65.3,Esbjerg,A. Lausen,Esbjerg vs Hvidovre,2025-05-15,3,7,149.0,0.1454849243164062,nan,nan,none,nan,nan,nan,nan,38.38137569186389,1.0,38.38137569186389
7106,39,40,70.4,46.9,Esbjerg,A. Lausen,Esbjerg vs Hvidovre,2025-05-15,49,7,149.0,0.1454849243164062,nan,nan,none,nan,nan,nan,nan,29.761888380947866,2.0,38.38137569186389
7107,39,40,70.4,46.9,Esbjerg,A. Lausen,Esbjerg vs Hvidovre,2025-05-15,1,7,149.0,0.1454849243164062,nan,nan,none,nan,nan,nan,nan,29.761888380947866,3.0,38.38137569186389
7108,39,42,85.7,35.5,Esbjerg,J. Lucena,Esbjerg vs Hvidovre,2025-05-15,15,7,149.0,0.1454849243164062,nan,nan,none,nan,nan,nan,nan,20.365166338628317,4.0,38.38137569186389
7242,85,57,76.4,20.0,Esbjerg,Y. Bourhane,Esbjerg vs Hvidovre,2025-05-15,1,4,291.0,0.1315014362335205,nan,nan,none,nan,nan,nan,nan,38.17014540187134,1.0,38.17014540187134
7243,85,59,92.4,35.5,Esbjerg,N. Strandby,Esbjerg vs Hvidovre,2025-05-15,1,4,291.0,0.1315014362335205,nan,nan,none,nan,nan,nan,nan,16.37101096450674,2.0,38.17014540187134
7244,86,0,90.0,32.1,Esbjerg,P. Tjørnelund,Esbjerg vs Hvidovre,2025-05-15,1,4,291.0,0.1315014362335205,nan,nan,none,nan,nan,nan,nan,20.503902067655318,3.0,38.17014540187134
7245,86,1,92.6,45.5,Esbjerg,T. Freriks,Esbjerg vs Hvidovre,2025-05-15,15,4,291.0,0.1315014362335205,nan,nan,none,nan,nan,nan,nan,8.660831368869854,4.0,38.17014540187134
7257,92,29,70.4,49.9,Esbjerg,Y. Bourhane,Esbjerg vs Hvidovre,2025-05-15,1,5,307.0,0.145679771900177,nan,nan,none,nan,nan,nan,nan,29.60016891843693,1.0,29.60016891843693
7258,92,33,87.5,23.9,Esbjerg,J. Ankersen,Esbjerg vs Hvidovre,2025-05-15,1,5,307.0,0.145679771900177,nan,nan,none,nan,nan,nan,nan,28.938901153983025,2.0,29.60016891843693
7259,92,34,86.5,45.6,Esbjerg,Y. Bourhane,Esbjerg vs Hvidovre,2025-05-15,15,5,307.0,0.145679771900177,nan,nan,none,nan,nan,nan,nan,14.198943622678414,3.0,29.60016891843693
7378,31,26,26.5,62.4,Esbjerg,A. Troelsen,Esbjerg vs Kolding,2025-02-22,1,7,107.0,0.5080292820930481,nan,nan,none,nan,nan,none,nan,74.53864769366292,1.0,74.53864769366292
7379,31,29,72.8,50.3,Esbjerg,T. Freriks,Esbjerg vs Kolding,2025-02-22,49,7,107.0,0.5080292820930481,nan,nan,none,nan,nan,none,nan,27.20165436145383,2.0,74.53864769366292
7380,31,32,76.9,40.6,Esbjerg,T. Freriks,Esbjerg vs Kolding,2025-02-22,3,7,107.0,0.5080292820930481,nan,nan,none,nan,nan,none,nan,24.939326374222695,3.0,74.53864769366292
7381,31,33,88.1,41.9,Esbjerg,T. Freriks,Esbjerg vs Kolding,2025-02-22,15,7,107.0,0.5080292820930481,nan,nan,none,nan,nan,none,nan,14.395138068111752,4.0,74.53864769366292
7497,74,30,84.5,12.2,Kolding,S. Jalal,Esbjerg vs Kolding,2025-02-22,49,5,248.0,0.152010291814804,nan,nan,none,nan,nan,none,nan,40.854497916386144,1.0,40.854497916386144
7498,74,31,89.3,22.2,Kolding,S. Jalal,Esbjerg vs Kolding,2025-02-22,1,5,248.0,0.152010291814804,nan,nan,none,nan,nan,none,nan,29.78808486626826,2.0,40.854497916386144
7499,74,34,84.8,38.5,Kolding,M. Saaby,Esbjerg vs Kolding,2025-02-22,1,5,248.0,0.152010291814804,nan,nan,none,nan,nan,none,nan,19.060167890131506,3.0,40.854497916386144
7500,74,35,88.3,49.9,Kolding,C. Holmelund,Esbjerg vs Kolding,2025-02-22,15,5,248.0,0.152010291814804,nan,nan,none,nan,nan,none,nan,11.700427342623007,4.0,40.854497916386144
7867,16,22,92.8,64.5,OB,L. Kjerrumgaard,Esbjerg vs OB,2024-07-20,49,2,64.0,0.1442861258983612,nan,nan,none,nan,nan,nan,nan,16.18919392681427,1.0,16.18919392681427
7868,16,23,92.8,64.5,OB,L. Kjerrumgaard,Esbjerg vs OB,2024-07-20,1,2,64.0,0.1442861258983612,nan,nan,none,nan,nan,nan,nan,16.18919392681427,2.0,16.18919392681427
7869,16,24,90.1,50.9,OB,L. Deedson,Esbjerg vs OB,2024-07-20,16,2,64.0,0.1442861258983612,nan,nan,none,nan,nan,nan,nan,9.940824915468541,3.0,16.18919392681427
8098,6,4,72.4,37.6,OB,G. Grubbe,Esbjerg vs OB,2025-04-11,1,5,24.0,0.1016849875450134,nan,nan,none,nan,nan,none,nan,30.257561038523903,1.0,30.257561038523903
8099,6,8,78.3,74.1,OB,A. Sørensen,Esbjerg vs OB,2025-04-11,1,5,24.0,0.1016849875450134,nan,nan,none,nan,nan,none,nan,32.429924452579286,2.0,30.257561038523903
8100,6,9,89.0,53.6,OB,J. Grot,Esbjerg vs OB,2025-04-11,13,5,24.0,0.1016849875450134,nan,nan,none,nan,nan,none,nan,11.574109036984229,3.0,30.257561038523903
8133,16,21,89.4,63.9,OB,M. Ejdum,Esbjerg vs OB,2025-04-11,49,2,57.0,0.4101678729057312,nan,nan,none,nan,nan,none,nan,17.48056063174176,1.0,17.48056063174176
8134,16,21,95.7,60.7,OB,M. Ejdum,Esbjerg vs OB,2025-04-11,1,2,57.0,0.4101678729057312,nan,nan,none,nan,nan,none,nan,11.531695452100703,2.0,17.48056063174176
8135,16,23,93.1,51.1,OB,J. Grot,Esbjerg vs OB,2025-04-11,16,2,57.0,0.4101678729057312,nan,nan,none,nan,nan,none,nan,6.987131027825375,3.0,17.48056063174176
8266,64,20,27.1,23.3,OB,T. Trybull,Esbjerg vs OB,2025-04-11,49,10,206.0,0.1462921202182769,nan,nan,none,nan,nan,none,nan,77.63568767004,1.0,77.63568767004
8267,64,20,27.1,23.3,OB,T. Trybull,Esbjerg vs OB,2025-04-11,1,10,206.0,0.1462921202182769,nan,nan,none,nan,nan,none,nan,77.63568767004,2.0,77.63568767004
8268,64,22,31.7,39.8,OB,W. Martin,Esbjerg vs OB,2025-04-11,1,10,206.0,0.1462921202182769,nan,nan,none,nan,nan,none,nan,69.05743985987317,3.0,77.63568767004
8269,64,28,68.5,76.7,OB,A. Sørensen,Esbjerg vs OB,2025-04-11,1,10,206.0,0.1462921202182769,nan,nan,none,nan,nan,none,nan,41.2933408675055,4.0,77.63568767004
8270,64,30,84.6,51.5,OB,L. Kjerrumgaard,Esbjerg vs OB,2025-04-11,15,10,206.0,0.1462921202182769,nan,nan,none,nan,nan,none,nan,15.472879499304588,5.0,77.63568767004
8320,74,2,40.5,9.1,OB,L. Deedson,Esbjerg vs OB,2025-04-11,74,10,240.0,0.1307572126388549,nan,nan,none,nan,nan,none,nan,72.20152352963197,1.0,72.20152352963197
8321,74,7,54.4,15.3,OB,L. Deedson,Esbjerg vs OB,2025-04-11,49,10,240.0,0.1307572126388549,nan,nan,none,nan,nan,none,nan,57.301396143549596,2.0,72.20152352963197
8322,74,12,92.7,38.0,OB,L. Deedson,Esbjerg vs OB,2025-04-11,13,10,240.0,0.1307572126388549,nan,nan,none,nan,nan,none,nan,14.045995870709914,3.0,72.20152352963197
8366,1,41,30.4,52.7,Esbjerg,J. Beck,Esbjerg vs Roskilde,2024-11-10,7,9,11.0,0.2117028534412384,nan,nan,none,nan,nan,none,nan,69.65235100124043,1.0,69.65235100124043
8367,1,44,36.9,68.4,Esbjerg,A. Troelsen,Esbjerg vs Roskilde,2024-11-10,49,9,11.0,0.2117028534412384,nan,nan,none,nan,nan,none,nan,65.72800012171373,2.0,69.65235100124043
8368,1,45,36.9,68.4,Esbjerg,A. Troelsen,Esbjerg vs Roskilde,2024-11-10,1,9,11.0,0.2117028534412384,nan,nan,none,nan,nan,none,nan,65.72800012171373,3.0,69.65235100124043
8369,1,49,66.6,78.1,Esbjerg,A. Lausen,Esbjerg vs Roskilde,2024-11-10,1,9,11.0,0.2117028534412384,nan,nan,none,nan,nan,none,nan,43.648253115101866,4.0,69.65235100124043
8370,1,50,90.5,39.3,Esbjerg,T. Freriks,Esbjerg vs Roskilde,2024-11-10,15,9,11.0,0.2117028534412384,nan,nan,none,nan,nan,none,nan,14.308738588708652,5.0,69.65235100124043
8512,51,16,63.0,38.0,Esbjerg,Y. Bourhane,Esbjerg vs Roskilde,2024-11-10,49,8,179.0,0.2448061853647232,nan,nan,none,nan,nan,none,nan,38.897300677553446,1.0,38.897300677553446
8513,51,19,69.3,42.3,Esbjerg,Y. Bourhane,Esbjerg vs Roskilde,2024-11-10,3,8,179.0,0.2448061853647232,nan,nan,none,nan,nan,none,nan,31.650908359792776,2.0,38.897300677553446
8514,51,20,68.2,39.8,Esbjerg,Y. Bourhane,Esbjerg vs Roskilde,2024-11-10,1,8,179.0,0.2448061853647232,nan,nan,none,nan,nan,none,nan,33.39580812018178,3.0,38.897300677553446
8515,51,24,90.3,49.3,Esbjerg,J. Beck,Esbjerg vs Roskilde,2024-11-10,16,8,179.0,0.2448061853647232,nan,nan,none,nan,nan,none,nan,9.72522493313137,4.0,38.897300677553446
8765,38,39,34.8,36.4,Vendsyssel,K. Kusk,Esbjerg vs Vendsyssel,2024-08-17,1,9,119.0,0.6492510437965393,nan,nan,none,nan,nan,nan,nan,66.60330322138685,1.0,66.60330322138685
8766,38,46,89.8,75.9,Vendsyssel,M. Kaastrup,Esbjerg vs Vendsyssel,2024-08-17,1,9,119.0,0.6492510437965393,nan,nan,none,nan,nan,nan,nan,27.83612760424841,2.0,66.60330322138685
8767,38,47,96.3,75.2,Vendsyssel,G. Mortensen,Esbjerg vs Vendsyssel,2024-08-17,1,9,119.0,0.6492510437965393,nan,nan,none,nan,nan,nan,nan,25.470178640912597,3.0,66.60330322138685
8768,38,48,92.6,52.4,Vendsyssel,O. Øhlenschlæger,Esbjerg vs Vendsyssel,2024-08-17,16,9,119.0,0.6492510437965393,nan,nan,none,nan,nan,nan,nan,7.7794601355106945,4.0,66.60330322138685
8802,55,24,82.3,2.0,Esbjerg,L. From,Esbjerg vs Vendsyssel,2024-08-17,1,3,172.0,0.3722484409809112,nan,nan,none,nan,nan,nan,nan,51.15945660383816,1.0,51.15945660383816
8803,55,25,89.2,49.1,Esbjerg,T. Freriks,Esbjerg vs Vendsyssel,2024-08-17,1,3,172.0,0.3722484409809112,nan,nan,none,nan,nan,nan,nan,10.837435120913064,2.0,51.15945660383816
8804,55,27,92.0,47.2,Esbjerg,N. Strunck,Esbjerg vs Vendsyssel,2024-08-17,16,3,172.0,0.3722484409809112,nan,nan,none,nan,nan,nan,nan,8.475848040166836,3.0,51.15945660383816
8943,14,39,65.7,54.9,B 93,O. Jakobsen,Fredericia vs B 93,2024-09-28,1,4,46.0,0.1642642617225647,nan,nan,none,none,nan,nan,nan,34.648232278140824,1.0,34.648232278140824
8944,14,41,68.6,63.1,B 93,M. Mouritz,Fredericia vs B 93,2024-09-28,1,4,46.0,0.1642642617225647,nan,nan,none,none,nan,nan,nan,34.02308040139811,2.0,34.648232278140824
8945,14,43,92.4,37.4,B 93,N. Thomsen,Fredericia vs B 93,2024-09-28,13,4,46.0,0.1642642617225647,nan,nan,none,none,nan,nan,nan,14.714618581533125,3.0,34.648232278140824
9072,66,50,83.4,90.9,Fredericia,A. Bøndergaard,Fredericia vs B 93,2024-09-28,1,8,203.0,0.1317824870347976,nan,nan,none,none,nan,nan,nan,44.140344357514934,1.0,44.140344357514934
9073,66,52,72.4,93.9,Fredericia,G. Marcussen,Fredericia vs B 93,2024-09-28,1,8,203.0,0.1317824870347976,nan,nan,none,none,nan,nan,nan,51.855279384070435,2.0,44.140344357514934
9074,66,54,77.8,74.0,Fredericia,J. Jessen,Fredericia vs B 93,2024-09-28,1,8,203.0,0.1317824870347976,nan,nan,none,none,nan,nan,nan,32.69311854198067,3.0,44.140344357514934
9075,66,54,66.7,65.6,Fredericia,F. Winther,Fredericia vs B 93,2024-09-28,1,8,203.0,0.1317824870347976,nan,nan,none,none,nan,nan,nan,36.77295201639379,4.0,44.140344357514934
9076,66,57,85.8,60.1,Fredericia,A. Bøndergaard,Fredericia vs B 93,2024-09-28,3,8,203.0,0.1317824870347976,nan,nan,none,none,nan,nan,nan,17.42555594522023,5.0,44.140344357514934
9077,66,58,85.3,52.4,Fredericia,A. Bøndergaard,Fredericia vs B 93,2024-09-28,15,8,203.0,0.1317824870347976,nan,nan,none,none,nan,nan,nan,14.894629904767694,6.0,44.140344357514934
9266,59,51,55.7,23.4,Fredericia,A. Dahl,Fredericia vs Esbjerg,2024-08-11,74,8,184.0,0.1477226465940475,nan,nan,none,nan,nan,nan,nan,51.67252654941502,1.0,51.67252654941502
9267,59,53,54.3,50.0,Fredericia,A. Muçolli,Fredericia vs Esbjerg,2024-08-11,1,8,184.0,0.1477226465940475,nan,nan,none,nan,nan,nan,nan,45.7,2.0,51.67252654941502
9268,59,58,88.4,69.6,Fredericia,G. Marcussen,Fredericia vs Esbjerg,2024-08-11,1,8,184.0,0.1477226465940475,nan,nan,none,nan,nan,nan,nan,22.775425352778807,3.0,51.67252654941502
9269,59,59,85.6,56.0,Fredericia,J. Jessen,Fredericia vs Esbjerg,2024-08-11,15,8,184.0,0.1477226465940475,nan,nan,none,nan,nan,nan,nan,15.600000000000005,4.0,51.67252654941502
9364,3,52,77.0,78.8,Fredericia,D. Kristjánsson,Fredericia vs Esbjerg,2025-04-27,49,4,16.0,0.3370998799800873,nan,nan,none,nan,nan,nan,nan,36.85702104077322,1.0,36.85702104077322
9365,3,53,78.1,81.7,Fredericia,D. Kristjánsson,Fredericia vs Esbjerg,2025-04-27,1,4,16.0,0.3370998799800873,nan,nan,none,nan,nan,nan,nan,38.529209698616974,2.0,36.85702104077322
9366,3,56,90.6,50.5,Fredericia,A. Bøndergaard,Fredericia vs Esbjerg,2025-04-27,15,4,16.0,0.3370998799800873,nan,nan,none,nan,nan,nan,nan,9.413288479590973,3.0,36.85702104077322
9412,13,16,71.5,37.4,Esbjerg,T. Freriks,Fredericia vs Esbjerg,2025-04-27,74,7,50.0,0.2605098783969879,nan,nan,none,nan,nan,nan,nan,31.161033358988593,1.0,31.161033358988593
9413,13,19,72.8,60.2,Esbjerg,A. Lausen,Fredericia vs Esbjerg,2025-04-27,1,7,50.0,0.2605098783969879,nan,nan,none,nan,nan,nan,nan,29.04961273407961,2.0,31.161033358988593
9414,13,23,95.4,36.0,Esbjerg,L. From,Fredericia vs Esbjerg,2025-04-27,15,7,50.0,0.2605098783969879,nan,nan,none,nan,nan,nan,nan,14.736349615830914,3.0,31.161033358988593
9525,70,3,76.3,81.7,Fredericia,G. Marcussen,Fredericia vs Esbjerg,2025-04-27,1,6,217.0,0.1372033655643463,nan,nan,none,nan,nan,nan,nan,39.58004547748777,1.0,39.58004547748777
9526,70,6,89.5,76.0,Fredericia,S. Crone,Fredericia vs Esbjerg,2025-04-27,1,6,217.0,0.1372033655643463,nan,nan,none,nan,nan,nan,nan,28.040149785619906,2.0,39.58004547748777
9527,70,9,92.1,52.8,Fredericia,P. Egelund,Fredericia vs Esbjerg,2025-04-27,15,6,217.0,0.1372033655643463,nan,nan,none,nan,nan,nan,nan,8.381527307120109,3.0,39.58004547748777
9851,95,13,24.2,42.5,HB Køge,M. Rochester,Fredericia vs HB Køge,2025-02-23,49,10,283.0,0.1404626071453094,nan,nan,none,nan,none,none,nan,76.17013850584755,1.0,76.17013850584755
9852,95,14,26.6,33.1,HB Køge,M. Rochester,Fredericia vs HB Køge,2025-02-23,1,10,283.0,0.1404626071453094,nan,nan,none,nan,none,none,nan,75.32044875065469,2.0,76.17013850584755
9853,95,17,35.1,18.6,HB Køge,B. Alkhoudari,Fredericia vs HB Køge,2025-02-23,1,10,283.0,0.1404626071453094,nan,nan,none,nan,none,none,nan,72.09694861781601,3.0,76.17013850584755
9854,95,19,64.1,29.2,HB Køge,G. Larsen,Fredericia vs HB Køge,2025-02-23,1,10,283.0,0.1404626071453094,nan,nan,none,nan,none,none,nan,41.49036032622518,4.0,76.17013850584755
9855,95,23,80.2,60.3,HB Køge,J. Arias,Fredericia vs HB Køge,2025-02-23,16,10,283.0,0.1404626071453094,nan,nan,none,nan,none,none,nan,22.31882613400624,5.0,76.17013850584755
9863,1,57,83.1,56.9,Hillerød,T. Arndal,Fredericia vs Hillerød,2025-03-07,74,3,8.0,0.4061722159385681,nan,nan,none,nan,nan,none,nan,18.254314558481788,1.0,18.254314558481788
9864,1,58,90.6,43.0,Hillerød,M. Etim,Fredericia vs Hillerød,2025-03-07,3,3,8.0,0.4061722159385681,nan,nan,none,nan,nan,none,nan,11.720068259186895,2.0,18.254314558481788
9865,1,59,85.5,47.9,Hillerød,M. Etim,Fredericia vs Hillerød,2025-03-07,49,3,8.0,0.4061722159385681,nan,nan,none,nan,nan,none,nan,14.65127980757995,3.0,18.254314558481788
9866,2,0,90.3,45.8,Hillerød,M. Etim,Fredericia vs Hillerød,2025-03-07,16,3,8.0,0.4061722159385681,nan,nan,none,nan,nan,none,nan,10.570241246064354,4.0,18.254314558481788
9967,26,27,35.6,28.2,Fredericia,M. Opondo,Fredericia vs Hillerød,2025-03-07,1,11,87.0,0.163327008485794,nan,nan,none,nan,nan,none,nan,67.98970510305219,1.0,67.98970510305219
9968,26,29,47.0,56.8,Fredericia,O. Buch,Fredericia vs Hillerød,2025-03-07,1,11,87.0,0.163327008485794,nan,nan,none,nan,nan,none,nan,53.43444581915302,2.0,67.98970510305219
9969,26,31,53.8,79.9,Fredericia,D. Kristjánsson,Fredericia vs Hillerød,2025-03-07,1,11,87.0,0.163327008485794,nan,nan,none,nan,nan,none,nan,55.03135469893505,3.0,67.98970510305219
9970,26,36,87.9,83.2,Fredericia,A. Muçolli,Fredericia vs Hillerød,2025-03-07,1,11,87.0,0.163327008485794,nan,nan,none,nan,nan,none,nan,35.33624201864143,4.0,67.98970510305219
9971,26,38,91.7,58.4,Fredericia,O. Buch,Fredericia vs Hillerød,2025-03-07,13,11,87.0,0.163327008485794,nan,nan,none,nan,nan,none,nan,11.808894952534718,5.0,67.98970510305219
10153,74,43,76.1,50.4,Hillerød,M. Veltz,Fredericia vs Hillerød,2025-03-07,74,4,270.0,0.3243362307548523,nan,nan,none,nan,nan,none,nan,23.903347045968275,1.0,23.903347045968275
10154,74,46,76.1,50.4,Hillerød,M. Veltz,Fredericia vs Hillerød,2025-03-07,49,4,270.0,0.3243362307548523,nan,nan,none,nan,nan,none,nan,23.903347045968275,2.0,23.903347045968275
10155,74,47,83.7,51.9,Hillerød,M. Veltz,Fredericia vs Hillerød,2025-03-07,16,4,270.0,0.3243362307548523,nan,nan,none,nan,nan,none,nan,16.41036257978476,3.0,23.903347045968275
10274,29,41,74.5,5.3,Fredericia,A. Bøndergaard,Fredericia vs Hobro,2024-09-16,1,7,98.0,0.1111000180244445,nan,nan,nan,none,nan,nan,nan,51.462024833852,1.0,51.462024833852
10275,29,46,94.7,25.2,Fredericia,O. Buch,Fredericia vs Hobro,2024-09-16,1,7,98.0,0.1111000180244445,nan,nan,nan,none,nan,nan,nan,25.360007886434104,2.0,51.462024833852
10276,29,48,84.6,43.2,Fredericia,J. Lindekilde,Fredericia vs Hobro,2024-09-16,15,7,98.0,0.1111000180244445,nan,nan,nan,none,nan,nan,nan,16.834488409215176,3.0,51.462024833852
10300,37,11,39.1,36.7,Hobro,Z. Hyltoft,Fredericia vs Hobro,2024-09-16,49,9,124.0,0.1758242696523666,nan,nan,nan,none,nan,nan,nan,62.33538321050092,1.0,62.33538321050092
10301,37,11,39.1,36.7,Hobro,Z. Hyltoft,Fredericia vs Hobro,2024-09-16,1,9,124.0,0.1758242696523666,nan,nan,nan,none,nan,nan,nan,62.33538321050092,2.0,62.33538321050092
10302,37,13,53.9,25.9,Hobro,M. Bruhn,Fredericia vs Hobro,2024-09-16,1,9,124.0,0.1758242696523666,nan,nan,nan,none,nan,nan,nan,52.019419450816635,3.0,62.33538321050092
10303,37,17,68.6,9.4,Hobro,M. Kristensen,Fredericia vs Hobro,2024-09-16,1,9,124.0,0.1758242696523666,nan,nan,nan,none,nan,nan,nan,51.32562712719642,4.0,62.33538321050092
10304,37,20,93.1,35.9,Hobro,M. Bruhn,Fredericia vs Hobro,2024-09-16,13,9,124.0,0.1758242696523666,nan,nan,nan,none,nan,nan,nan,15.697770542341358,5.0,62.33538321050092
10366,64,4,76.6,28.0,Hobro,M. Kristensen,Fredericia vs Hobro,2024-09-16,1,4,206.0,0.5138521790504456,nan,nan,nan,none,nan,nan,nan,32.117907777437814,1.0,32.117907777437814
10367,64,6,88.6,21.0,Hobro,V. Rasmussen,Fredericia vs Hobro,2024-09-16,1,4,206.0,0.5138521790504456,nan,nan,nan,none,nan,nan,nan,31.160231064611832,2.0,32.117907777437814
10368,64,8,93.6,45.2,Hobro,J. Cornelius,Fredericia vs Hobro,2024-09-16,16,4,206.0,0.5138521790504456,nan,nan,nan,none,nan,nan,nan,8.000000000000002,3.0,32.117907777437814
10768,36,8,84.0,46.8,Fredericia,P. Egelund,Fredericia vs Horsens,2025-04-10,1,3,129.0,0.1439948230981826,nan,nan,none,nan,nan,nan,nan,16.316862443496913,1.0,16.316862443496913
10769,36,9,87.9,62.0,Fredericia,G. Marcussen,Fredericia vs Horsens,2025-04-10,3,3,129.0,0.1439948230981826,nan,nan,none,nan,nan,nan,nan,17.04142012861604,2.0,16.316862443496913
10770,36,11,91.7,52.3,Fredericia,G. Marcussen,Fredericia vs Horsens,2025-04-10,16,3,129.0,0.1439948230981826,nan,nan,none,nan,nan,nan,nan,8.612781200053787,3.0,16.316862443496913
11095,35,36,56.7,34.2,Hvidovre,C. Jakobsen,Fredericia vs Hvidovre,2024-08-25,7,8,112.0,0.2474055588245391,nan,nan,none,nan,nan,nan,nan,46.09262413879253,1.0,46.09262413879253
11096,35,37,56.0,51.0,Hvidovre,J. Singh,Fredericia vs Hvidovre,2024-08-25,49,8,112.0,0.2474055588245391,nan,nan,none,nan,nan,nan,nan,44.01136216933077,2.0,46.09262413879253
11097,35,38,55.8,47.6,Hvidovre,J. Singh,Fredericia vs Hvidovre,2024-08-25,3,8,112.0,0.2474055588245391,nan,nan,none,nan,nan,nan,nan,44.26511041441103,3.0,46.09262413879253
11098,35,41,70.9,54.8,Hvidovre,J. Singh,Fredericia vs Hvidovre,2024-08-25,1,8,112.0,0.2474055588245391,nan,nan,none,nan,nan,nan,nan,29.493219559756437,4.0,46.09262413879253
11099,35,42,95.3,70.3,Hvidovre,F. Høgh,Fredericia vs Hvidovre,2024-08-25,1,8,112.0,0.2474055588245391,nan,nan,none,nan,nan,nan,nan,20.836986346398557,5.0,46.09262413879253
