team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Esbjerg,2706004461,731,1,79,24,1,44.2,19.0,A. Troelsen,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,44.0,62.3,0.00005948,NaN,NaN,1.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706004179,732,1,78,57,1,21.1,74.4,A. Ludwig,266.0,168.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,26.9,76.7,0.00000265,NaN,NaN,0.3,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004485,732,1,79,31,1,47.3,72.9,T. Stagaard,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,29.7,50.6,0.0000116,NaN,NaN,3.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706004203,733,1,78,58,1,26.9,76.7,C. Tapé,266.0,168.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,18.2,84.2,0.00000104,NaN,NaN,2.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004503,733,1,79,33,1,29.7,50.6,D. Gadegaard,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,39.0,25.6,0.00001765,NaN,NaN,5.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706004213,734,1,78,59,0,18.2,84.2,J. Madsen,266.0,168.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,47.7,78.7,NaN,NaN,NaN,6.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004533,734,1,79,36,1,39.0,25.6,A. Troelsen,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,50.1,4.6,0.00003485,NaN,NaN,5.4,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004539,735,1,79,40,0,51.0,3.8,P. Tjørnelund,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,67.6,8.9,NaN,NaN,NaN,0.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706004537,735,8,79,40,1,28.7,94.5,J. Madsen,268.0,170.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706004541,736,49,79,41,1,31.1,94.1,J. Madsen,268.0,170.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
