type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,league_name,country,date,home_team,away_team
ballPossession,37.7,62.3,NaN,5,21-25,75.0,25.0,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,26-30,52.7,47.3,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,31-35,25.0,75.0,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,36-40,26.8,73.2,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,41-45,40.4,59.6,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,46-50,10.7,89.3,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,51-55,7.7,92.3,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,56-60,14.3,85.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,61-65,25.0,75.0,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,66-70,85.0,15.0,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,71-75,43.4,56.6,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,76-80,55.6,44.4,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,81-85,15.2,84.8,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,86-90,34.9,65.1,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,15,0-15,58.3,41.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,15,16-30,49.4,50.6,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,15,31-45,30.3,69.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,15,46-60,10.3,89.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,15,61-75,42.4,57.6,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,15,76-90,34.3,65.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,45,0-45,46.3,53.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,45,46-90,27.8,72.2,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,0-5,73.6,26.4,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,6-10,67.3,32.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,11-15,28.2,71.8,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,16-20,49.2,50.8,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,21-25,67.3,32.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,26-30,45.5,54.5,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,31-35,17.3,82.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,36-40,39.3,60.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,41-45,78.7,21.3,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,46-50,62.5,37.5,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,51-55,36.9,63.1,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,56-60,40.0,60.0,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,61-65,42.3,57.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,66-70,75.0,25.0,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,71-75,47.2,52.8,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,76-80,51.9,48.1,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,81-85,54.5,45.5,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,5,86-90,34.9,65.1,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,15,0-15,60.7,39.3,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,15,16-30,53.6,46.4,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,15,31-45,43.9,56.1,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,15,46-60,46.8,53.2,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,15,61-75,49.6,50.4,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,15,76-90,42.7,57.3,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,45,0-45,52.9,47.1,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorial,49.8,50.2,NaN,45,46-90,46.2,53.8,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,0-5,12.5,40.3,47.2,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,6-10,17.3,36.5,46.2,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,11-15,35.9,17.9,46.2,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,16-20,21.3,23.0,55.7,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,21-25,19.2,46.2,34.6,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,26-30,29.1,25.5,45.4,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,31-35,57.7,13.5,28.8,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,36-40,30.4,19.6,50.0,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,41-45,10.6,48.9,40.5,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,46-50,14.3,26.8,58.9,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,51-55,36.9,13.8,49.3,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,56-60,31.4,8.6,60.0,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,61-65,36.5,23.1,40.4,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,66-70,20.0,50.0,30.0,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,71-75,30.2,20.8,49.0,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,76-80,33.3,18.5,48.2,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,81-85,27.3,33.3,39.4,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,5,86-90,44.6,16.9,38.5,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,15,0-15,19.6,33.7,46.7,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,15,16-30,23.2,31.0,45.8,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,15,31-45,33.5,26.5,40.0,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,15,46-60,27.6,17.3,55.1,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,15,61-75,31.2,26.4,42.4,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,15,76-90,38.5,21.0,40.5,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,45,0-45,25.3,30.5,44.2,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
territorialThird,28.6,26.2,45.2,45,46-90,32.3,21.2,46.5,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,53.9,46.1,NaN,5,0-5,57.1,42.9,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,6-10,70.3,29.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,11-15,63.8,36.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,16-20,76.3,23.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,21-25,33.3,66.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,26-30,47.5,52.5,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,31-35,63.9,36.1,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,36-40,61.8,38.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,41-45,42.9,57.1,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,46-50,19.5,80.5,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,51-55,62.7,37.3,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,56-60,50.0,50.0,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,61-65,41.3,58.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,66-70,69.2,30.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,71-75,80.6,19.4,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,76-80,21.6,78.4,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,81-85,65.8,34.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,5,86-90,58.8,41.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,15,0-15,62.6,37.4,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,15,16-30,49.7,50.3,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,15,31-45,56.8,43.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,15,46-60,44.5,55.5,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,15,61-75,61.1,38.9,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,15,76-90,49.1,50.9,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,45,0-45,56.3,43.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
ballPossession,53.9,46.1,NaN,45,46-90,51.2,48.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,0-5,58.7,41.3,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,6-10,43.2,56.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,11-15,48.9,51.1,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,16-20,55.3,44.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,21-25,46.3,53.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,26-30,45.8,54.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,31-35,40.3,59.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,36-40,38.2,61.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,41-45,61.2,38.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,46-50,46.3,53.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,51-55,33.3,66.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,56-60,22.2,77.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,61-65,21.7,78.3,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,66-70,61.5,38.5,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,71-75,75.0,25.0,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,76-80,64.7,35.3,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,81-85,65.8,34.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,5,86-90,52.5,47.5,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,15,0-15,51.7,48.3,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,15,16-30,48.3,51.7,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,15,31-45,46.5,53.5,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,15,46-60,36.4,63.6,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,15,61-75,49.1,50.9,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,15,76-90,59.2,40.8,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,45,0-45,48.8,51.2,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorial,49.3,50.7,NaN,45,46-90,49.9,50.1,NaN,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,0-5,31.7,30.2,38.1,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,6-10,18.9,18.9,62.2,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,11-15,29.8,14.9,55.3,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,16-20,23.7,36.8,39.5,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,21-25,35.2,13.0,51.8,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,26-30,20.3,15.3,64.4,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,31-35,44.4,15.3,40.3,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,36-40,50.0,29.4,20.6,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,41-45,20.4,28.6,51.0,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,46-50,29.3,34.1,36.6,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,51-55,47.1,19.6,33.3,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,56-60,50.0,5.6,44.4,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,61-65,67.4,21.7,10.9,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,66-70,26.9,42.3,30.8,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,71-75,8.3,55.6,36.1,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,76-80,19.6,33.3,47.1,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,81-85,18.4,47.4,34.2,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
territorialThird,31.0,26.3,42.7,5,86-90,21.2,27.5,51.3,Esbjerg vs Hvidovre,bvvrtxnqrk97bjs1us04z7axg,1_Division,DNK,2025-07-26,Esbjerg,Hvidovre
