sequence_id,receiver_id,receiver_name,receiver_Uuid,receiver_position,game_id,match_id,team_name,period,poss_player_id,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,frame_idx_first,frame_idx_last,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,local_date,description
350,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,True,False,False,False,False,0,False,False,True,98933,98991,1131.76,1134.08,63,63,51,54,2025-07-19,Horsens vs Aarhus Fremad
351,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,True,False,True,True,True,False,False,0,False,False,True,99067,99234,1137.12,1143.8,63,64,57,3,2025-07-19,Horsens vs Aarhus Fremad
352,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,False,False,False,False,0,False,False,True,99282,99338,1145.72,1147.96,64,64,5,7,2025-07-19,Horsens vs Aarhus Fremad
353,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,True,False,False,False,False,False,False,0,False,False,True,99373,99400,1149.36,1150.44,64,64,9,10,2025-07-19,Horsens vs Aarhus Fremad
354,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,True,False,False,False,True,False,False,0,False,False,True,99429,99502,1151.6,1154.52,64,64,11,14,2025-07-19,Horsens vs Aarhus Fremad
355,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,True,False,False,True,False,False,False,0,False,False,True,100108,100121,1178.76,1179.28,64,64,38,39,2025-07-19,Horsens vs Aarhus Fremad
356,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,469334,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,LW,False,False,False,True,False,False,False,0,False,False,False,100145,100146,1180.24,1180.28,64,64,40,40,2025-07-19,Horsens vs Aarhus Fremad
357,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,True,True,False,False,False,0,False,False,True,100167,100183,1181.12,1181.76,64,64,41,41,2025-07-19,Horsens vs Aarhus Fremad
358,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,True,False,True,False,False,False,False,0,False,False,True,100198,100225,1182.36,1183.44,64,64,42,43,2025-07-19,Horsens vs Aarhus Fremad
359,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,False,False,False,False,True,0,False,False,False,100250,100251,1184.44,1184.48,64,64,44,44,2025-07-19,Horsens vs Aarhus Fremad
360,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,469334,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,LW,False,False,False,False,True,False,False,0,False,False,False,100267,100290,1185.12,1186.04,64,64,45,46,2025-07-19,Horsens vs Aarhus Fremad
361,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,True,True,True,False,True,7,True,False,True,100351,100590,1188.48,1198.04,64,64,48,58,2025-07-19,Horsens vs Aarhus Fremad
362,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,True,False,False,False,0,False,True,False,104456,104456,1352.68,1352.68,67,67,32,32,2025-07-19,Horsens vs Aarhus Fremad
363,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,68250,8uhv14rin2znrr0wqgvcc2f2t,M. Delac,GK,False,False,False,False,False,False,False,0,False,True,True,104545,104548,1356.24,1356.36,67,67,36,36,2025-07-19,Horsens vs Aarhus Fremad
364,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,True,False,False,False,0,False,False,False,104758,104763,1364.76,1364.96,67,67,44,44,2025-07-19,Horsens vs Aarhus Fremad
365,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,False,False,False,False,1,False,False,False,106285,106286,1425.84,1425.88,68,68,45,45,2025-07-19,Horsens vs Aarhus Fremad
366,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,False,False,False,False,0,False,False,True,109587,109603,1557.92,1558.56,70,70,57,58,2025-07-19,Horsens vs Aarhus Fremad
367,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,True,False,True,False,False,0,False,False,True,109653,109670,1560.56,1561.24,71,71,0,1,2025-07-19,Horsens vs Aarhus Fremad
368,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,False,True,False,False,0,False,False,False,109691,109695,1562.08,1562.24,71,71,2,2,2025-07-19,Horsens vs Aarhus Fremad
369,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,68250,8uhv14rin2znrr0wqgvcc2f2t,M. Delac,GK,False,False,False,True,False,False,False,0,False,False,True,111967,112002,1653.12,1654.52,72,72,33,34,2025-07-19,Horsens vs Aarhus Fremad
370,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,True,True,False,False,0,False,False,True,112197,112309,1662.32,1666.8,72,72,42,46,2025-07-19,Horsens vs Aarhus Fremad
371,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,True,False,False,False,False,0,False,False,True,112367,112403,1669.12,1670.56,72,72,49,50,2025-07-19,Horsens vs Aarhus Fremad
372,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,True,True,False,False,0,False,False,True,112432,112648,1671.72,1680.36,72,73,51,0,2025-07-19,Horsens vs Aarhus Fremad
373,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,True,False,False,True,True,False,False,0,False,False,True,112679,112713,1681.6,1682.96,73,73,1,2,2025-07-19,Horsens vs Aarhus Fremad
374,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,False,False,False,False,0,False,False,True,112742,112768,1684.12,1685.16,73,73,4,5,2025-07-19,Horsens vs Aarhus Fremad
375,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,True,True,False,False,0,False,False,False,112790,112838,1686.04,1687.96,73,73,6,7,2025-07-19,Horsens vs Aarhus Fremad
376,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,True,False,False,True,True,False,False,0,False,False,True,112872,112903,1689.32,1690.56,73,73,9,10,2025-07-19,Horsens vs Aarhus Fremad
377,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,True,False,False,0,False,False,False,112936,112988,1691.88,1693.96,73,73,11,13,2025-07-19,Horsens vs Aarhus Fremad
378,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,False,True,True,False,0,False,False,False,113048,113081,1696.36,1697.68,73,73,16,17,2025-07-19,Horsens vs Aarhus Fremad
379,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,False,False,False,False,0,False,False,False,113106,113108,1698.68,1698.76,73,73,18,18,2025-07-19,Horsens vs Aarhus Fremad
380,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,False,False,True,False,1,False,False,False,113155,113156,1700.64,1700.68,73,73,20,20,2025-07-19,Horsens vs Aarhus Fremad
381,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,True,False,False,False,0,False,False,False,113873,113876,1729.36,1729.48,73,73,49,49,2025-07-19,Horsens vs Aarhus Fremad
382,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,True,False,False,False,0,False,False,False,113932,113934,1731.72,1731.8,73,73,51,51,2025-07-19,Horsens vs Aarhus Fremad
383,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,False,False,False,False,0,False,False,True,114374,114395,1749.4,1750.24,74,74,9,10,2025-07-19,Horsens vs Aarhus Fremad
384,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,True,False,False,False,0,False,False,True,114430,114475,1751.64,1753.44,74,74,11,13,2025-07-19,Horsens vs Aarhus Fremad
385,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,True,False,False,False,0,False,False,False,115330,115383,1787.64,1789.76,74,74,47,49,2025-07-19,Horsens vs Aarhus Fremad
386,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,False,False,True,False,False,0,False,False,True,118590,118611,1918.04,1918.88,76,76,58,58,2025-07-19,Horsens vs Aarhus Fremad
387,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,549402,c2x3pewqx6d9q3c5dup0udxw,G. Gudmundsson,SUB,False,False,False,False,False,True,False,0,False,False,False,118647,118673,1920.32,1921.36,77,77,0,1,2025-07-19,Horsens vs Aarhus Fremad
388,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,531570,7353ysa16qgg30b9z5qiagys4,A. Saine,SUB,False,False,False,False,False,True,False,0,False,False,False,118701,118835,1922.48,1927.84,77,77,2,7,2025-07-19,Horsens vs Aarhus Fremad
389,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,True,False,False,False,True,False,False,2,False,False,True,120497,120794,1994.32,2006.2,78,78,14,26,2025-07-19,Horsens vs Aarhus Fremad
390,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,683916,7hso2bszmf4qal560jhrg2904,Y. Ouorou,SUB,False,False,False,False,True,False,True,2,True,False,False,120908,120946,2010.76,2012.28,78,78,30,32,2025-07-19,Horsens vs Aarhus Fremad
391,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,531570,7353ysa16qgg30b9z5qiagys4,A. Saine,SUB,False,False,False,False,True,True,False,3,False,False,False,121279,121413,2025.6,2030.96,78,78,45,50,2025-07-19,Horsens vs Aarhus Fremad
392,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,549402,c2x3pewqx6d9q3c5dup0udxw,G. Gudmundsson,SUB,False,False,False,False,True,False,False,2,False,False,False,121439,121446,2032.0,2032.28,78,78,52,52,2025-07-19,Horsens vs Aarhus Fremad
393,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,544850,5w0giylttgiapseaw6qky0mxg,F. Christensen,SUB,False,False,False,True,False,False,False,4,False,False,True,121466,121513,2033.08,2034.96,78,78,53,54,2025-07-19,Horsens vs Aarhus Fremad
394,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,True,False,False,4,False,True,False,121696,121701,2042.28,2042.48,79,79,2,2,2025-07-19,Horsens vs Aarhus Fremad
395,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,True,False,False,False,5,False,False,True,121730,121777,2043.64,2045.52,79,79,3,5,2025-07-19,Horsens vs Aarhus Fremad
396,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,531570,7353ysa16qgg30b9z5qiagys4,A. Saine,SUB,False,False,False,True,True,False,False,0,False,True,False,126980,127022,2253.64,2255.32,82,82,33,35,2025-07-19,Horsens vs Aarhus Fremad
397,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,549402,c2x3pewqx6d9q3c5dup0udxw,G. Gudmundsson,SUB,False,False,False,False,False,False,True,0,False,False,False,129736,129743,2363.88,2364.16,84,84,23,24,2025-07-19,Horsens vs Aarhus Fremad
398,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,96565,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,SUB,False,False,False,False,False,False,True,7,True,False,False,130716,130743,2403.08,2404.16,85,85,3,4,2025-07-19,Horsens vs Aarhus Fremad
399,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,531570,7353ysa16qgg30b9z5qiagys4,A. Saine,SUB,False,False,False,False,True,False,False,3,False,False,False,130873,130885,2409.36,2409.84,85,85,9,9,2025-07-19,Horsens vs Aarhus Fremad
400,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,96565,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,SUB,False,False,False,False,True,True,False,0,False,False,False,130892,130911,2410.12,2410.88,85,85,10,10,2025-07-19,Horsens vs Aarhus Fremad
401,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,549402,c2x3pewqx6d9q3c5dup0udxw,G. Gudmundsson,SUB,False,False,False,True,True,False,False,0,False,False,False,131080,131174,2417.64,2421.4,85,85,17,21,2025-07-19,Horsens vs Aarhus Fremad
402,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,False,True,False,False,False,0,False,False,False,131712,131718,2442.92,2443.16,85,85,42,43,2025-07-19,Horsens vs Aarhus Fremad
403,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,False,False,True,0,False,False,False,133754,133781,2524.6,2525.68,87,87,4,5,2025-07-19,Horsens vs Aarhus Fremad
404,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,False,False,False,False,0,False,False,True,137009,137068,2654.8,2657.16,89,89,14,17,2025-07-19,Horsens vs Aarhus Fremad
405,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,96565,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,SUB,False,False,False,True,False,False,False,0,False,False,False,137070,137082,2657.24,2657.72,89,89,17,17,2025-07-19,Horsens vs Aarhus Fremad
406,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,68250,8uhv14rin2znrr0wqgvcc2f2t,M. Delac,GK,False,False,False,True,False,False,False,0,False,False,True,137154,137251,2660.6,2664.48,89,89,20,24,2025-07-19,Horsens vs Aarhus Fremad
407,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,549402,c2x3pewqx6d9q3c5dup0udxw,G. Gudmundsson,SUB,False,False,False,False,False,False,True,0,False,False,False,137294,137297,2666.2,2666.32,89,89,26,26,2025-07-19,Horsens vs Aarhus Fremad
408,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,96565,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,SUB,False,False,False,True,False,False,False,0,False,True,False,137422,137435,2671.32,2671.84,89,89,31,31,2025-07-19,Horsens vs Aarhus Fremad
409,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,531570,7353ysa16qgg30b9z5qiagys4,A. Saine,SUB,False,False,False,False,True,True,False,0,False,False,False,137475,137571,2673.44,2677.28,89,89,33,37,2025-07-19,Horsens vs Aarhus Fremad
410,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,544850,5w0giylttgiapseaw6qky0mxg,F. Christensen,SUB,False,False,False,True,False,False,False,1,False,False,False,139680,139783,2761.64,2765.76,91,91,1,5,2025-07-19,Horsens vs Aarhus Fremad
411,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,False,False,True,0,False,False,False,139849,139859,2768.4,2768.8,91,91,8,8,2025-07-19,Horsens vs Aarhus Fremad
412,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,96565,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,SUB,False,False,False,True,False,False,False,0,False,True,True,140360,140430,2788.84,2791.64,91,91,28,31,2025-07-19,Horsens vs Aarhus Fremad
413,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,False,False,False,False,0,False,False,True,140449,140453,2792.4,2792.56,91,91,32,32,2025-07-19,Horsens vs Aarhus Fremad
414,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,544850,5w0giylttgiapseaw6qky0mxg,F. Christensen,SUB,False,False,False,True,True,False,False,0,False,False,False,140481,140499,2793.68,2794.4,91,91,33,34,2025-07-19,Horsens vs Aarhus Fremad
415,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,96565,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,SUB,False,False,False,False,False,False,False,0,False,True,True,140522,140523,2795.32,2795.36,91,91,35,35,2025-07-19,Horsens vs Aarhus Fremad
416,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,531570,7353ysa16qgg30b9z5qiagys4,A. Saine,SUB,False,False,True,False,False,False,True,3,True,False,False,140652,140926,2800.52,2811.48,91,91,40,51,2025-07-19,Horsens vs Aarhus Fremad
417,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,False,False,True,False,3,True,False,True,140944,140976,2812.2,2813.48,91,91,52,53,2025-07-19,Horsens vs Aarhus Fremad
418,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,False,False,True,4,True,False,False,141008,141073,2814.76,2817.36,91,91,54,57,2025-07-19,Horsens vs Aarhus Fremad
