team_name,contestantId,match_id,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833707603,745,1,71,31,0,89.2,84.5,G. Fraulo,237.0,136.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,98.5,49.7,NaN,NaN,NaN,NaN,25.6,5.1,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,,,draw,4291,3,corner
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833708043,748,1,72,35,1,44.8,46.9,M. Ivančević,241.0,138.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,51.4,34.2,0.00008396,NaN,NaN,NaN,11.1,5.4,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,27.0,0.0,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,draw,4355,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833709583,793,1,75,30,1,85.1,101.7,G. Mortensen,252.0,144.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,90.1,86.3,0.00032619,NaN,NaN,NaN,11.7,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,6.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,draw,4530,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833709591,794,1,75,32,1,90.1,86.3,L. Sandgrav,252.0,144.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.8,94.7,0.00100953,NaN,NaN,NaN,6.0,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.0,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,draw,4532,2,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833709613,795,1,75,34,1,91.8,94.7,G. Mortensen,252.0,144.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,82.8,89.1,0.00129904,NaN,NaN,NaN,10.2,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,draw,4534,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833709627,796,1,75,36,0,82.8,89.1,L. Sandgrav,252.0,144.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.6,56.3,NaN,NaN,NaN,NaN,24.1,5.1,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.0,,,draw,4536,4,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833709995,808,1,76,25,1,55.3,21.5,T. Storm,255.0,146.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,43.4,37.8,0.00006272,NaN,NaN,NaN,16.7,2.4,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,1.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,draw,4585,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833710493,594,1,77,19,1,99.5,0.5,N. Clausen,257.0,147.0,1.0,NaN,Lyngby vs Hvidovre,2025-08-10,92.9,52.5,0.09064135,NaN,NaN,13,36.0,1.8,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0661168321967125,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,draw,4639,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833710497,595,44,77,21,1,91.2,51.4,O. Kjærgaard,257.0,147.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.0661168321967125,,,draw,4641,2,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833710505,596,13,77,22,1,92.1,54.8,O. Kjærgaard,257.0,147.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,NaN,NaN,NaN,0.0661168321967125,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,3.0,0.0661168321967125,,,draw,4642,3,corner
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833710863,823,1,78,4,1,20.3,15.6,J. Ægidius,259.0,148.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,26.1,48.5,0.00000321,NaN,NaN,NaN,23.2,1.3,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,10.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,draw,4684,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833712623,615,1,81,22,1,26.6,-1.8,N. Jungvig,272.0,157.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,54.7,11.7,0.00000874,NaN,NaN,NaN,30.9,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,12.0,0.0,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,Hvidovre,4882,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833713107,868,1,82,14,1,54.1,71.5,P. Langhoff,274.0,158.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,58.3,88.7,0.00011665,NaN,NaN,NaN,12.5,1.2,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,Hvidovre,4934,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833713403,629,1,82,47,0,56.2,-1.6,N. Jungvig,279.0,161.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,85.2,5.5,NaN,NaN,NaN,NaN,30.8,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,4967,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833713653,633,1,83,23,1,87.5,12.9,A. Smed,280.0,161.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,88.3,6.7,0.00108883,NaN,NaN,NaN,4.3,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,2.0,0.0,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,Hvidovre,5003,2,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833713685,634,1,83,24,0,88.3,6.7,N. Jungvig,280.0,161.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,76.2,76.4,NaN,NaN,NaN,NaN,49.1,1.8,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,2.0,0.0,,,Hvidovre,5004,3,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833714679,641,1,85,12,0,21.2,-1.4,N. Jungvig,282.0,163.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,41.3,14.1,NaN,NaN,NaN,NaN,23.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,5112,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833715545,650,1,86,54,1,23.8,18.3,A. Ravn,285.0,165.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.4,29.1,0.00195335,NaN,NaN,NaN,71.4,0.1,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,16.0,0.0,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,Hvidovre,5214,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833715559,651,1,87,1,1,92.6,29.1,O. Kjærgaard,285.0,165.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,92.6,23.4,0.0080799,NaN,NaN,NaN,3.9,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,16.0,0.0,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,Hvidovre,5221,2,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833715569,652,1,87,3,1,92.6,21.2,F. Høgh,285.0,165.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.2,10.7,0.00192645,NaN,NaN,NaN,7.3,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,16.0,0.0,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,Hvidovre,5223,3,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833715583,653,1,87,4,1,90.5,9.2,A. Iljazovski,285.0,165.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,90.5,25.2,0.00755127,NaN,NaN,NaN,10.9,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,16.0,0.0,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,Hvidovre,5224,4,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716067,910,1,87,51,0,17.7,101.8,G. Mortensen,289.0,166.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,37.6,93.0,NaN,NaN,NaN,NaN,21.7,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,5271,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716161,912,1,88,2,1,25.2,75.1,M. Ivančević,290.0,166.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,25.1,61.8,0.00000302,NaN,NaN,NaN,9.0,4.7,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,15.0,0.0,52vwj2s29n7wngablotd7pboq,J. Ægidius,Hvidovre,5282,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716475,923,1,88,40,1,81.6,101.2,L. Sandgrav,293.0,166.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,74.6,90.1,0.00016303,NaN,NaN,NaN,10.5,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,13.0,0.0,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,Hvidovre,5320,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716481,925,1,88,44,1,78.6,90.6,M. Ivančević,293.0,166.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,86.2,96.6,0.00076212,NaN,NaN,NaN,9.0,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,13.0,0.0,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,Hvidovre,5324,2,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716499,926,1,88,45,1,86.2,96.6,G. Mortensen,293.0,166.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,72.0,72.0,0.00211834,NaN,NaN,NaN,22.4,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,13.0,0.0,d854rlweyk5wq6d2veyviukq2,C. Winther,Hvidovre,5325,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716527,927,1,88,47,1,73.2,71.8,C. Winther,293.0,166.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,78.1,55.1,0.01086199,NaN,NaN,NaN,12.5,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,13.0,0.0,8822s8ns7oyvjqade4oaxzg0l,O. Buur,Hvidovre,5327,4,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833716891,942,1,89,31,1,78.1,101.6,L. Sandgrav,296.0,168.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,59.0,86.1,0.00007495,NaN,NaN,NaN,22.7,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,7.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,Hvidovre,5371,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833717023,948,1,89,44,1,88.2,101.6,G. Mortensen,297.0,168.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,94.0,68.1,0.00296716,NaN,NaN,NaN,23.6,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,4.0,0.0,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,Hvidovre,5384,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833717031,949,1,89,48,0,94.1,66.9,J. Cornelius,297.0,168.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,87.9,68.5,NaN,NaN,NaN,NaN,6.6,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.0,,,Hvidovre,5388,2,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833717175,951,1,90,4,1,37.7,101.0,M. Ivančević,299.0,170.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,30.1,77.2,0.00000197,NaN,NaN,NaN,18.0,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,20.0,0.0,d854rlweyk5wq6d2veyviukq2,C. Winther,Hvidovre,5404,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833717643,962,1,91,16,1,32.5,43.7,P. Langhoff,303.0,172.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,31.1,52.4,0.00000761,NaN,NaN,NaN,6.1,1.8,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,19.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,Hvidovre,5476,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833718471,986,1,93,10,1,42.1,30.0,C. Winther,308.0,176.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,38.2,50.3,0.00002399,NaN,NaN,NaN,14.4,1.9,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,Hvidovre,5590,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833718505,990,1,93,20,1,80.6,100.6,L. Sandgrav,309.0,176.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.7,84.2,0.00037331,NaN,NaN,NaN,16.1,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,7.0,0.0,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,Hvidovre,5600,1,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833718513,991,1,93,23,1,88.3,88.1,P. Langhoff,309.0,176.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,85.3,95.3,0.00087644,NaN,NaN,NaN,5.8,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,7.0,0.0,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,Hvidovre,5603,2,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833718529,992,1,93,24,1,85.3,95.3,G. Mortensen,309.0,176.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,88.2,91.5,0.00108964,NaN,NaN,NaN,4.0,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,7.0,0.0,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,Hvidovre,5604,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833718537,993,1,93,27,0,89.8,90.6,P. Langhoff,309.0,176.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,91.7,85.0,NaN,NaN,NaN,NaN,4.3,5.2,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,7.0,0.0,,,Hvidovre,5607,4,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833718765,997,1,94,1,0,99.5,99.5,C. Winther,311.0,176.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,93.3,55.8,NaN,NaN,NaN,NaN,30.4,4.5,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,Hvidovre,5641,1,corner
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833719257,720,1,95,12,1,87.7,102.0,O. Kjærgaard,316.0,177.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,95.2,85.6,0.00028047,NaN,NaN,NaN,13.7,5.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,3.0,0.019251542165875435,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,Hvidovre,5712,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833719271,721,1,95,13,1,94.3,85.7,F. Høgh,316.0,177.0,1.0,NaN,Lyngby vs Hvidovre,2025-08-10,86.1,84.2,0.00257431,NaN,NaN,15,8.7,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.019251542165875435,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,Hvidovre,5713,2,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c0bgpfbkd5bpzgieuu8mew4r8,2833719287,722,15,95,15,1,89.3,79.7,O. Kjærgaard,316.0,177.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,NaN,NaN,NaN,0.019251542165875435,0.03341853618621826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.019251542165875435,,,Hvidovre,5715,3,throw_in
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833719587,1011,1,96,12,1,82.1,83.2,N. Baden,318.0,178.0,1.0,NaN,Lyngby vs Hvidovre,2025-08-10,95.3,53.0,0.33994531,NaN,NaN,13,24.8,5.3,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,2.0,0.06777238100767136,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,Hvidovre,5772,1,freekick
Lyngby,anga7587r1zv4ey71ge9zxol3,c0bgpfbkd5bpzgieuu8mew4r8,2833719591,1012,13,96,14,1,92.3,55.3,M. Ivančević,318.0,178.0,NaN,NaN,Lyngby vs Hvidovre,2025-08-10,NaN,NaN,NaN,0.06777238100767136,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,NaN,2.0,0.06777238100767136,,,Hvidovre,5774,2,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837109317,22,1,1,3,0,63.2,-1.8,M. Fredslund,6.0,5.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,71.4,13.7,NaN,NaN,NaN,NaN,13.6,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,63,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837109385,26,1,1,15,1,84.8,-2.0,M. Fredslund,8.0,5.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,94.6,26.6,0.00107696,NaN,NaN,NaN,22.0,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,true,NaN,NaN,NaN,1.0,0.0,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,draw,75,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837109389,27,1,1,16,0,98.0,25.2,A. Smed,8.0,5.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,93.0,46.6,NaN,NaN,NaN,NaN,15.5,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,1.0,0.0,,,draw,76,2,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837109963,50,1,3,11,0,64.2,102.0,N. Clausen,14.0,9.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,70.2,85.6,NaN,NaN,NaN,NaN,12.8,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,191,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837110187,61,1,3,45,1,34.0,69.7,N. Clausen,17.0,11.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,27.2,39.1,0.00000686,NaN,NaN,NaN,22.0,4.4,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,35.0,0.0,630daj1ef34rczbhng0eoncvd,M. Kiilerich,draw,225,1,freekick
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837110383,75,1,4,33,1,26.5,101.2,D. Stenderup,18.0,11.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,19.1,87.3,0.00000039,NaN,NaN,NaN,12.2,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,true,NaN,NaN,NaN,15.0,0.0,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,draw,273,1,throw_in
Middelfart,eq2jaitwsokibzx3wy7kb5gqp,c3943blpqn201yjvvn2ve0bv8,2837110541,41,1,5,8,0,38.9,-1.6,J. Vetter,19.0,12.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,66.4,11.1,NaN,NaN,NaN,NaN,30.1,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,true,NaN,NaN,NaN,0.0,0.0,,,draw,308,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837110775,100,1,5,51,1,75.6,101.6,O. Kjærgaard,24.0,15.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,71.7,91.6,0.00010474,NaN,NaN,NaN,7.9,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,true,NaN,NaN,NaN,2.0,0.0,aajgld24isoem1ycoysyxxp1w,Z. Aliji,draw,351,1,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837110779,101,50,5,53,1,74.0,85.0,Z. Aliji,24.0,15.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,2.0,0.0,,,draw,353,2,throw_in
Hvidovre,8gxd9ry2580pu1b1dd5ny9ymy,c3943blpqn201yjvvn2ve0bv8,2837111079,108,1,6,55,1,54.7,75.6,M. Knudsen,29.0,17.0,NaN,NaN,Hvidovre vs Middelfart,2025-08-19,41.2,84.8,0.00003472,NaN,NaN,NaN,15.5,2.7,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,7.0,0.0,6dzg820946z4848whaa6ny2nd,N. Clausen,draw,415,1,freekick
