contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,17,18,20,22,23,24,25,26,29,56,63,64,66,72,73,74,75,76,77,78,79,80,82,83,84,102,103,108,120,146,147,154,214,215,230,231,233,321,322,324,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,107,16,19,61,65,70,81,87,89,121,153,160,323,338,391,85,100,133,69,114,138,139,275,280,281,282,353,390,472,60,468,86,62,68,101,254,300,276,113,136,216,217,474,475,122,314,21,137
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746787183,180,15,1,27,17,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,95.7,67.5,2024-11-10T12:27:30.087,2024-11-12T15:19:10,"{""id"": 5355596309, ""qualifierId"": 56, ""value"": ""Center""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,true,NaN,NaN,NaN,NaN,NaN,,true,,true,Center,,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,52.6,8.9,NaN,NaN,99.4,54.5,true,NaN,NaN,NaN,NaN,1083,0.008719990961253643,0.03123539686203003,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746800067,277,13,1,43,21,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,82.5,54.0,2024-11-10T12:43:33.842,2024-11-10T12:44:59,"{""id"": 4611686018468359579, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,NaN,true,true,NaN,true,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,true,NaN,57.5,11.1,NaN,NaN,NaN,NaN,true,true,NaN,92.5,52.3,NaN,0.28814855217933655,0.0,,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746822455,367,15,2,52,12,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,84.2,61.3,2024-11-10T13:10:23.345,2024-11-10T13:14:25,"{""id"": 5355797027, ""qualifierId"": 233, ""value"": ""596""}",NaN,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,true,NaN,NaN,NaN,NaN,,true,,NaN,Center,,NaN,,true,NaN,NaN,NaN,NaN,,true,,NaN,true,NaN,NaN,51.5,19,true,NaN,91.1,57.0,NaN,NaN,NaN,98.6,51.1,596,0.04185570776462555,0.0,,1,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746824027,393,13,2,53,43,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,92.7,49.9,2024-11-10T13:11:54.064,2024-11-10T13:13:09,"{""id"": 5355788643, ""qualifierId"": 29}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,true,true,NaN,NaN,true,NaN,,NaN,,true,Center,,NaN,,NaN,NaN,true,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,51.8,63.9,NaN,NaN,NaN,NaN,true,NaN,NaN,99.4,49.6,NaN,0.22682736814022064,0.0,,3,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746829591,425,13,2,58,59,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,43.1,55.4,2024-11-10T13:17:10.632,2024-11-10T13:18:34,"{""id"": 5355816317, ""qualifierId"": 19}",NaN,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,NaN,NaN,true,NaN,true,,NaN,,NaN,Back,,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,34.1,45.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.5,50.4,NaN,0.011483704671263695,0.0,,1,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,true,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746797923,450,15,1,40,41,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,70.0,65.4,2024-11-10T12:40:53.710,2024-11-12T16:29:45,"{""id"": 5355650831, ""qualifierId"": 18}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,NaN,true,true,true,NaN,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,52.3,7.0,NaN,NaN,97.7,51.4,NaN,NaN,true,NaN,NaN,259,0.015290185809135437,0.0339834950864315,,1,3,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746798177,456,15,1,41,5,F. Krogstad,dm6xpphbyyooqriwaambi7njd,1,77.4,50.9,2024-11-10T12:41:17.374,2024-11-10T12:45:31,"{""id"": 5355666847, ""qualifierId"": 102, ""value"": ""50.9""}",NaN,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,NaN,true,NaN,true,NaN,,NaN,,NaN,Center,,NaN,,true,NaN,NaN,NaN,NaN,,true,,NaN,true,NaN,NaN,50.9,19,NaN,NaN,82.1,50.9,NaN,NaN,true,98.5,49.5,264,0.051923613995313644,0.0,,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746833195,459,16,2,62,56,G. Çulhacı,1icurh5jrnw1e6jdgqxjnhdnu,1,89.5,40.1,2024-11-10T13:21:07.718,2024-11-12T20:29:16,"{""id"": 5362023791, ""qualifierId"": 120}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,true,NaN,NaN,true,NaN,,NaN,,true,Center,,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,true,NaN,NaN,NaN,46.3,17.7,NaN,true,NaN,NaN,true,NaN,NaN,95.8,45.3,NaN,0.3346719741821289,0.6562517881393433,,2,1,NaN,2024-11-10 13:21:06.943,62:56.003,3.3,56.3,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746801653,518,13,1,45,17,N. Clausen,6dzg820946z4848whaa6ny2nd,1,94.2,44.6,2024-11-10T12:45:30.079,2024-11-10T12:46:42,"{""id"": 5355670857, ""qualifierId"": 17}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,true,true,NaN,NaN,true,NaN,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,NaN,NaN,38.8,23.6,NaN,NaN,NaN,NaN,true,NaN,NaN,99.3,48.2,NaN,0.13136331737041473,0.0,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746855719,646,15,2,87,9,S. Jalaei,e0u730to91qqtvvx16uhajz10,1,85.4,39.0,2024-11-10T13:45:20.783,2024-11-12T21:29:10,"{""id"": 5355955131, ""qualifierId"": 22}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,true,NaN,true,true,NaN,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,51.3,7.0,NaN,NaN,98.8,48.2,true,NaN,NaN,NaN,NaN,973,0.06416814029216766,0.12368585169315338,,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746828951,659,15,2,58,25,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,95.8,55.6,2024-11-10T13:16:36.652,2024-11-10T15:17:48,"{""id"": 5355830881, ""qualifierId"": 233, ""value"": ""417""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,true,NaN,NaN,NaN,true,NaN,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,49.7,5.7,NaN,NaN,98.8,51.4,true,true,NaN,NaN,NaN,417,0.17516666650772095,0.15808390080928802,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746828961,660,14,2,58,26,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,98.4,55.3,2024-11-10T13:16:37.755,2024-11-10T13:32:53,"{""id"": 5355813057, ""qualifierId"": 22}",NaN,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,Center,,NaN,,true,true,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,55.2,7.6,NaN,NaN,NaN,NaN,NaN,true,NaN,100,53.3,NaN,0.6735790967941284,0.0,,1,1,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,659,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2746858013,664,15,2,89,18,P. Weah,45b72f8szmqnv8tz06j7mj1wq,1,85.3,48.3,2024-11-10T13:47:29.174,2024-11-12T21:29:11,"{""id"": 5355984343, ""qualifierId"": 147, ""value"": ""48.9""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,true,NaN,true,NaN,true,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,50.0,3.8,NaN,NaN,89.8,48.9,NaN,true,NaN,NaN,NaN,993,0.2521733045578003,0.2039589285850525,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746845075,881,13,2,77,40,N. Clausen,6dzg820946z4848whaa6ny2nd,1,91.4,46.0,2024-11-10T13:35:51.423,2024-11-10T13:36:59,"{""id"": 5355900921, ""qualifierId"": 102, ""value"": ""40.8""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,true,true,NaN,NaN,true,NaN,,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,40.8,50,NaN,NaN,NaN,NaN,true,NaN,NaN,98.0,49.3,NaN,0.16810326278209686,0.0,,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746860565,1016,13,2,91,36,M. Spelmann,615e0bjcd0tyge047sy43y5sl,1,88.0,40.3,2024-11-10T13:49:47.698,2024-11-12T21:29:10,"{""id"": 5355999707, ""qualifierId"": 146, ""value"": ""95.8""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,true,true,NaN,NaN,NaN,NaN,,NaN,,true,Center,,NaN,,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,71.8,13.9,NaN,NaN,95.8,53.8,true,NaN,NaN,98.9,47.7,NaN,0.0368482880294323,0.0,,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2746862349,1048,13,2,93,42,A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,1,83.1,66.0,2024-11-10T13:51:53.226,2024-11-10T13:55:50,"{""id"": 5356000559, ""qualifierId"": 231, ""value"": ""50.7""}",1.0,6ueatfbq3p7e6j7fs4je9w8wk,HB Køge vs Hvidovre,1_Division,2024-11-10,DNK,NaN,NaN,NaN,true,true,NaN,,NaN,,true,Center,,true,,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,NaN,NaN,31.9,5.6,true,NaN,93.4,44.9,true,NaN,NaN,98.4,50.7,NaN,0.04173187166452408,0.0,,1,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2751254839,56,13,1,4,25,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,74.4,60.3,2024-11-24T14:05:39.531,2024-11-24T14:06:47,"{""id"": 5380012537, ""qualifierId"": 22}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,54.8,79.2,NaN,NaN,NaN,NaN,NaN,NaN,true,97.3,52.0,NaN,0.01683981344103813,0.0,,3,2,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751270719,158,13,1,16,27,M. Jakobsen,5nved2kta2hk8103hkyhq33hm,1,71.3,41.5,2024-11-24T14:17:41.759,2024-11-24T14:18:50,"{""id"": 5380096903, ""qualifierId"": 18}",NaN,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,true,true,NaN,,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,49.6,52.8,NaN,NaN,NaN,NaN,NaN,NaN,true,98.9,49.6,NaN,0.015090810135006905,0.0,,2,3,NaN,,,,,true,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,true,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751279649,210,15,1,23,51,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,78.8,43.6,2024-11-24T14:25:05.153,2024-11-24T14:26:54,"{""id"": 5380150545, ""qualifierId"": 146, ""value"": ""90.6""}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,true,NaN,true,,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,true,,NaN,54.8,19,NaN,NaN,90.6,49.8,NaN,NaN,true,98.2,48.7,254,0.057194191962480545,0.0,,3,2,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2751272523,215,15,1,17,48,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,90.3,35.4,2024-11-24T14:19:02.777,2024-11-24T14:20:16,"{""id"": 5380108083, ""qualifierId"": 20}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,NaN,true,true,NaN,,NaN,,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,,NaN,49.2,19,NaN,NaN,94.9,41.9,true,NaN,NaN,99.1,46.6,167,0.061377283185720444,0.0,,3,2,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751293853,293,15,1,36,11,J. Rothmann,e2aqcawslcbpp88nia8eko2y1,1,93.9,69.1,2024-11-24T14:37:24.960,2024-11-26T18:29:15,"{""id"": 5384864399, ""qualifierId"": 215}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,NaN,NaN,true,NaN,,NaN,,true,Center,NaN,true,,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,NaN,47.4,9.5,NaN,NaN,99.1,54.2,NaN,NaN,true,NaN,NaN,380,0.0844656303524971,0.17196743190288544,,1,1,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751297463,318,15,1,38,51,J. Rothmann,e2aqcawslcbpp88nia8eko2y1,1,80.5,58.7,2024-11-24T14:40:05.025,2024-11-26T18:29:16,"{""id"": 5380240389, ""qualifierId"": 56, ""value"": ""Center""}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,true,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,48.3,25.3,NaN,NaN,96.5,50.5,NaN,NaN,NaN,NaN,NaN,393,0.05393393337726593,0.18466852605342865,,2,2,true,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751302355,337,13,1,42,47,J. Rothmann,e2aqcawslcbpp88nia8eko2y1,1,90.8,55.2,2024-11-24T14:44:01.658,2024-11-24T14:45:09,"{""id"": 5380267389, ""qualifierId"": 327, ""value"": ""1""}",NaN,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,true,NaN,NaN,true,NaN,,NaN,,NaN,Center,NaN,NaN,,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,52.8,66.7,true,NaN,NaN,NaN,NaN,true,NaN,98.8,52.0,NaN,0.21801206469535828,0.0,,2,1,true,,,,,true,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2751291681,372,13,1,34,32,F. Roslyng,4i0jiisff5k1efcgf27skpqfo,1,97.3,56.2,2024-11-24T14:35:46.641,2024-11-24T14:37:06,"{""id"": 5380211825, ""qualifierId"": 102, ""value"": ""41.3""}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,true,NaN,NaN,NaN,NaN,NaN,,true,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,true,41.3,25,NaN,NaN,NaN,NaN,true,NaN,NaN,98.9,52.2,NaN,0.1450805813074112,0.0,,3,3,true,,,,,NaN,,,,,,,,,,,,,true,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2751303179,430,13,1,43,21,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,80.8,46.4,2024-11-24T14:44:35.072,2024-11-24T14:45:42,"{""id"": 5380272271, ""qualifierId"": 321, ""value"": ""0.13691775500774384""}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,true,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,45.4,68.1,NaN,NaN,NaN,NaN,true,NaN,true,92.0,48.7,NaN,0.13691775500774384,0.0,,2,2,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2751305205,444,15,1,44,57,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,80.8,59.3,2024-11-24T14:46:11.584,2024-11-24T14:47:33,"{""id"": 5384894129, ""qualifierId"": 76}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,NaN,NaN,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,true,,NaN,53.8,19,NaN,NaN,86.8,57.6,true,NaN,NaN,97.1,51.1,348,0.08551672101020813,0.0,,1,3,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,true,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751340205,469,15,2,57,56,S. Hald,67p0s4o54xcmiustgy8k5gljo,1,85.4,38.3,2024-11-24T15:17:02.122,2024-11-26T15:29:15,"{""id"": 5380487899, ""qualifierId"": 322, ""value"": ""0.028723368421196938""}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,true,NaN,true,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,50.6,15.8,NaN,NaN,97.5,47.8,true,NaN,NaN,NaN,NaN,594,0.03503434360027313,0.028723368421196938,,3,2,true,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751347217,514,15,2,63,5,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,81.1,52.3,2024-11-24T15:22:11.381,2024-11-26T15:29:15,"{""id"": 5380507549, ""qualifierId"": 147, ""value"": ""51.4""}",1.0,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,50.3,3.2,NaN,NaN,97.8,51.4,NaN,NaN,true,NaN,NaN,632,0.04248565435409546,0.028059374541044235,,3,3,NaN,,,,,NaN,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2751349409,528,13,2,64,57,N. Jakobsen,4ti8pdx03j8dh4mdb626ltmvo,1,76.3,57.7,2024-11-24T15:24:03.142,2024-11-24T15:25:11,"{""id"": 5380519201, ""qualifierId"": 327, ""value"": ""3""}",NaN,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,NaN,true,NaN,NaN,NaN,,NaN,,NaN,Center,NaN,NaN,,true,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,59.5,16.7,true,NaN,NaN,NaN,NaN,NaN,true,98.6,51.6,NaN,0.022022804245352745,0.0,,1,3,true,,,,,true,,,,,,,,,,,,,NaN,,,NaN,,,,NaN,true,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2751332213,541,13,2,51,54,M. Hyseni,a48bpdpt0siemxqtr3rubwbu,1,85.0,52.5,2024-11-24T15:11:00.615,2024-11-24T15:12:13,"{""id"": 5380426379, ""qualifierId"": 458}",NaN,6v5s7nrll3dshk7gy49torg2c,Horsens vs HB Køge,1_Division,2024-11-24,DNK,NaN,true,NaN,true,true,NaN,,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,38.0,61.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6,48.9,NaN,0.11130540817975998,0.0,,2,2,true,,,,,true,,,,,,,,,,,,,NaN,,,true,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
